Field1	Field2
ἀμφιβαίνω	to go about or around
ἀμφιβάλλω	to throw or put round
ἀμφιβόητος	noised abroad
ἀμφιετής	
ἀμφιλαφής	taking in on all sides, widespreading
Ἀμφιπολίτεω	
ἀμφίπολος	busied about, busy
ἀμφότερος	each or both of two
Ἀμφρυσσῷ	
Ἀμφρυσσῶι	
Ἀμφρυσῷ	
ἄμφω	
ἄν	
ἄνα	
ἀνά	up, upon
ἀναβάλλω	to throw or toss up
ἀνάβλησις	a putting off, delay
ἀναγκάζω	to force, compel
ἀναγκαίη	
ἀναγκαῖος	with or by force
ἀνάγκη	force, constraint, necessity
ἀνάγω	to lead up
ἀνάθεμα	anything devoted to evil, an accursed thing
ἀναθύω	
ἀναιδής	shameless
ἀναίνομαι	to reject with contempt, turn one's back on, spurn
ἀναίρω	to lift up
ἀνακαίω	to light up
ἀνάκειμαι	to be laid up
ἀνακλίνω	to lean
ἀνάκτορον	a palace
ἀναλέγω	to pick up, gather up
ἀναλύω	to unloose, undo
ἀναμίγνυμι	to mix up, mix together
ἀναμιμνήσκω	to remind
ἀνάμνησις	a calling to mind, recollection
ἀνάμπυκες	
ἄναξ	a lord, master
ἀναξηραίνω	to dry up
ἀναπαύω	to make to cease, to stop or hinder from
ἀναπλέω	to sail up, to go up stream
ἄνασσα	a queen, lady, mistress
ἀνάσσω	to be lord, master, owner, to rule, in
ἀναστρέφω	to turn upside down, upset
ἀνά-τανύω	
ἀνατίθημι	to lay upon
ἀνατρέχω	to run back
ἄναυρος	
Ἄναυρος	a torrent
ἀνά-ὕω	
ἁνδάνω	to please, delight, gratify
ἀνδρίς	
ἀνδρογίγαντας	
ἀνδρόω	to rear up into manhood
ἄνειμι	to go up
ἄνεμος	wind
ἀνέραμαι	to love again, love anew
ἀνέραστος	not loved
ἀνέρομαι	to enquire of, question
ἀνέρπω	to creep up or upwards
ἀνευρίσκω	to find out, make out, discover
ἄνη	fulfilment
ἀνηβάω	to grow young again
ἀνήκοος	without hearing
ἀνηλεής	without pity, unmerciful:—
ἀνήρ	a man
ἀνθαιρέομαι	to choose
ἄνθεμα	
ἄνθεμον	costliest
ἀνθέρικος	
ἀνθέριξ	the beard
ἄνθος	a blossom, flower
ἄνθρα	
ἄνθραξ	charcoal, coal
ἄνθρωπος	man
ἀνιάζω	to grieve, distress
ἀνῖαι	
ἀνιάομαι	to cure again, repair
ἀνιαρός	grievous, troublesome, annoying
ἀνιάω	to grieve, distress
ἀνίημι	to send up or forth
ἀνίστημι	to make to stand up, raise up
ἀννί	
ἄνοδος	
ἄνοος	without understanding, foolish, silly
ἀντάω	to come opposite to, meet face to face, meet with
ἄντη	
ἀντημοιβός	
ἄντην	against, over against
ἀντηχέω	to sound or sing in answer
ἀντί	over against, opposite. c. gen.
ἀντιάζω	to meet face to face
ἀντί-ἀνύω	
ἀντιάω	to go for the purpose of meeting
Ἀντίκλεια	
ἄντομαι	to meet
ἄντυξ	the edge or rim of anything round or curved
ἄνω	
ἀξίνη	an axe-head
ἄξιος	weighing as much, of like value, worth as much as
ἄοζος	a servant, attendant
ἀοιδή	song, a singing
ἀοίδιμος	sung of, famous in song
ἀοιδός	a singer, minstrel, bard
ἀολλίζω	to gather together
Ἀονίη	
ἄορ	a hanger, sword
ἀοσσητῆρα'	
ἄπαις	childless
ἀπαιτέω	to demand back, demand
ἀπαμείβομαι	to reply, answer
ἀπαρνέομαι	to deny utterly, deny
ἀπαρχή	the beginning of a sacrifice, the primal offering
ἀπάρχω	
ἅπας	quite all, the whole
ἄπαστος	not having eaten, fasting
ἀπαυγάζω	to beam forth
ἀπεδίλωτοι	
ἀπειθής	disobedient
ἀπειλέω	
ἀπειλή	boastful promises, boasts
ἀπειλητήρ	a threatener, boaster
ἀπεῖπον	to speak out, tell out, declare
Ἀπελλίδος	
ἀπερείδω	to rest, fix, settle
ἀπέρχομαι	to go away, depart from
ἀπεχθής	hateful, hostile
ἀπέχω	to keep off or away from
ἀπημονία	
Ἀπιδανῆες	
ἄπλοια	impossibility of sailing, detention in port
ἄπνοος	without breath, lifeless
ἀπό	from, away from. c. gen.
ἀποβρίζω	to go off to sleep, go sound asleep
ἀποδατέομαι	to portion out to
ἀποδείκνυμι	to point away from
ἀποδέχομαι	to accept from
ἀπό-ἐρῶ	
ἀποθύμιος	not according to the mind, unpleasant, hateful
ἀποκλίνω	to turn off or aside
ἀποκόπτω	to cut off, hew off
ἀποκρύπτω	to hide from, keep hidden from
ἀπόκτισις	
ἀπολάμπω	to shine or beam from
ἀπολείπω	to leave over or behind
ἀπόλλυμι	to destroy utterly, kill, slay
Ἀπόλλων	Apollo
Απόλλωνα	
ἀπολύω	to loose from
ἀπομάσσω	to wipe clean
ἀπονίζω	wash off
ἀποπαύω	to stop or hinder from, make to cease from
ἀποπνέω	to breathe forth
ἀπορούω	to dart away
ἀπορρώξ	broken off, abrupt, sheer, precipitous
ἀποστάζω	to let fall drop by drop, distil
ἀποστρέφω	to turn
ἀποστυγέω	to hate violently, abhor, loathe
ἀποτίθημι	to put away, stow away
ἀποτίνω	to pay back, repay, return
ἄποτος	not drinkable
ἀποτρέπω	to turn
ἀποτρέχω	to run off or away
ἀπό-τρωπάω	
ἀποφέρω	to carry off or away
ἀποχέω	to pour out or off, shed, let fall
ἄππας	
ἅπτω	to fasten, bind fast
ἄπυστος	not heard of
ἄρα	
ἆρα	particle introducing a question
ἄραβος	a gnashing or chattering
ἀραιός	thin, narrow, slight, slender
ἀράομαι	to pray to
ἀραρίσκω	to join, join together, fasten
ἀράσσω	to strike hard, smite
ἀράτειραν	
ἀρατός	accursed, unblest
Ἀραφηνίδας	
Ἀργεῖος	of or from Argos, Argive
Ἄργη	
Ἄργος	
ἀργύρεος	silver, of silver
ἀργυροδίνης	silver-eddying
ἄρδω	to water
Ἄρεος	
Ἀρεστοριδᾶν	
ἀρετάω	to be fit or proper, to thrive, prosper
ἀρετή	goodness, excellence
ἀρήγω	to help, aid, succour
Ἄρης	Ares
ἀρητός	
Ἄρητος	
ἀρίζαλος	
ἀριήκοος	
ἀριθμέω	to number, count or reckon up
ἀριθμός	number
Ἀριμασποί	
Ἀρίμμα	
Ἄρις	
Ἀρισταῖος	
Ἀρίστιππος	
ἄριστος	best
Ἀριστοτέλης	
Ἀρκαδία	
Ἀρκαδίη	
Ἀρκαδικός	
Ἀρκασίδαο	
ἀρκίος	
ἄρκτος	a bear
ἅρμα	a chariot
ἀρνέομαι	to deny, disown
ἄρον	
ἄρος	
ἀροτήρ	a plougher, husbandman
ἀροτριάοντι	
ἀροτριάω	
ἄροτρον	a plough
ἄρουρα	tilled or arable land, seed-land, cornland
ἀρόω	to plough
ἁρπάγιμος	ravished, stolen
ἁρπάζω	to snatch away, carry off
ἁρπακτής	
ἁρπακτύς	
ἀρσενικόν	
ἀρσενικός	
ἄρσην	male
Ἀρσινόη	
Ἄρτεμις	Artemis
ἄρτι	just, exactly
ἀρτύω	to arrange, devise, prepare
ἀρχαῖος	from the beginning
Ἀρχῖν'	
Ἀρχῖνος	
ἄρχμενοι	
ἄρχω	to be first
ἄσβεστος	unquenchable, inextinguishable
Ἀσβυστίδι	
ἀσθμαίνω	to breathe hard, gasp for breath
ἀσίγητος	
Ἀσκλήπιε	
ἀσπαίρω	to pant, gasp, struggle convulsively
ἀσπίς	a round shield
'Ἀσσυρίου	
Ἀστακίδην	
Ἀστακίδης	
ἄσταχυς	an ear of corn
ἀστερίας	
Ἀστερίη	
ἀστέριος	
ἀστήρ	a star
ἄστυ	a city, town
ἀστυφέλικτος	unshaken, undisturbed
ἀσύλλωτοι	
ἀσφαλής	not liable to fall, immoveable, steadfast, firm
Ἀσωπός	
Ἀταλάντη	
ἀτάρ	but, yet
Ἀταρνείτης	
ἀτέλεστος	without end or issue, to no purpose, without effect, unaccomplished
Ἀτέμιδος	
ἄτερ	without
ἀτίζω	not to honour, to hold in no honour
ἀτιμάζω	to hold in no honour, to esteem lightly, dishonour, slight
ἀτιμάω	to dishonour, treat lightly
ἄτιμος	unhonoured, dishonoured
ἀτραπός	a path with no turnings
Ἀτρείδης	
ἀτρεκής	real, genuine
ἄτριχος	
ἄτροπος	unchangeable, eternal
'ἄττα	
ἀττάραγος	
αὖ	
αὐαλέος	dry, parched
αὐγάζω	to view in the clearest light, see distinctly, discern
Αὔγη	
αὖθι	on the spot, here, there
αὖθις	back, back again
αὖλαξ	a furrow
αὐλέω	to play on the flute
αὔλιες	
αὐλίζομαι	to lie in the court-yard
αὖλις	a place for passing the night in, a tent, roosting-place
αὖος	dry
αὔρα	air in motion, a breeze
αὔριον	to-morrow
αὐσταλέος	sunburnt, squalid
αὖτε	again
ἀυτέω	to cry, shout
αὐτῆμαρ	on the self-same day
αὐτίκα	forthwith, straightway, at once
ἀυτμή	breath
αὐτός	self
αὐτοῦ	at the very place, just here, just there
αὐτοχερί	
αὐτόχθων	sprung from the land itself
αὐχήν	the neck, throat
αὔω	
ἀφαιρέω	to take from, take away from
ἀφανής	unseen, invisible, viewless
ἄφαρ	straightway, forthwith, at once, quickly, presently
ἄφατος	not uttered, nameless
ἀφείδεα	
ἀφειδής	unsparing or lavish of
ἀφένοιο	
ἄφενος	riches, wealth, plenty
ἄφετος	let loose, at large, ranging at will
ἄφθογγος	voiceless, speechless
ἀφίημι	to send forth, discharge
ἀφίστημι	to put away, remove
ἀφνειός	rich, wealthy
ἀφνίδιος	unforeseen, sudden
ἀφρικτί	
Ἀφροδίτη	Aphrodite
ἀφρός	foam
ἄφρων	without sense
ἀφύσσω	to draw
Ἀχαιιάς	
Ἀχαιίς	the Achaian land
ἀχάριστος	ungracious, unpleasant, unpleasing
Ἀχελῶιε	
Ἀχελῶιος	
Ἀχελώιος	
Ἀχελῷος	Achelous
ἄχθομαι	to be loaded
ἄχθος	a weight, burden, load
Ἀχιλλεύς	Achilles
ἄχλαινος	without cloak or mantle
ἄχνη	anything that comes off the surface
ἀχράαντος	
ἄχρι	to the uttermost, utterly
ἄψ	backwards, back, back again
ἀψόφητος	noiseless
ἄψοφος	
ἄωτον'	
βάζω	to speak, say
βαθύγειος	
βαθύς	deep or high
βαίνω	to walk, step
βάκτρον	
Βάκχος	Bacchus
βάλλις	
βάλλω	to throw
βάπτω	to dip in water
βαρβαρικός	barbaric, foreign, like a foreigner
βαρέω	to weigh down, depress
βαρύγουνος	heavy-kneed, lazy
βαρύθυμος	heavy in spirit: indignant, sullen
βαρύνω	to weigh down, oppress by weight, depress
βαρύς	heavy
βασίλεια	a queen, princess
βασιλεύς	a king, chief
βασίλη	
Βασιλώ	
βασκανία	slander, envy, malice
Βαττιάδεω	
Βαττιάδης	
Βάττος	stammerer
βέβαλοι	
βέλεμνον	a dart, javelin
βέλος	a missile
βέμβιξ	
βερεκύνθιος	
Βερενίκη	
βία	bodily strength, force, power, might
βιάζω	to constrain
βιάω	to constrain
βιβρώσκω	to eat, eat up
βίος	life
βίοτος	life
βιόω	to live, pass one's life
βλέπω	to see, have the power of sight
βλητός	
βλοσυρός	grim, fierce
βλώσκω	to go or come
βόα	
βοάω	to cry aloud, to shout
βόειος	of an ox or oxen
βοή	a loud cry, shout
βοηδρομέω	to run to a cry for aid, haste to help
βοηδρόμιος	
βοηθόος	hasting to the battle-shout, hasting to battle
βοηθός	assisting, auxiliary
Βοιωτός	a Boeotian
βοιωτοῦ	
βοόστασις	
βορέαο	
Βορέας	the North wind
Βορέης	
βόρειος	from the quarter of the North wind, northern
βόσκω	to feed, tend
βουβόσιον	
βούβρωστις	eating enormously
βουκολέω	to tend cattle
βουλεύω	to take counsel, deliberate, concert measures
βουλή	will, determination
βούλομαι	to will, wish, be willing
Βούρα	
βοῦς	cow
βραχύς	short
βραχυσυλλαβία	
βρέμω	to roar
βρέτας	a wooden image of a god
βρέφος	the babe in the womb
Βριαρῆος	
Βριτόμαρτις	
Βρόντης	thunderer
βυθός	the depth
βυσσόθεν	from the bottom
βυσσός	the depth of the sea, the bottom
βωλευτόν	
βωμός	any raised platform, a stand
Γαῖα	
γαῖα	a land, country
'Γαῖα	
Γαῖον	
γάλα	milk
Γαλάται	
Γαλάτης	
γαληναίη	
γαληναῖος	
γάλοως	a husband's sister or brother's wife, a sister-in-law
γαμέω	to marry
γάμος	a wedding, wedding-feast
Γανυμήδης	
γάρ	for
γαστήρ	the paunch, belly
γε	at least, at any rate
γείνομαι	to be born
γείτων	one of the same land, a neighbour
γελαστύς	
γελάω	to laugh
γενεά	race, stock, family
γενέθλη	race, tock, family
γενέθλιος	of or belonging to one's birth
γενειάς	a beard
γενειάτης	bearded
γένειον	the part covered by the beard, the chin
γενετή	the hour of birth
γενέτης	the begetter, father, ancestor
γένος	race, stock, family
γέντο	he grasped
Γεραίστιον	
γέρας	a gift of honour
γεροντικός	
γέρων	an old man
γῆ	earth
γηγενής	earthborn
γηλεχής	
γημόρος	one who has a share of land, a landowner
γίγας	the Giants
γίγνομαι	to come into being
γιγνώσκω	to learn to know, to perceive, mark, learn
Γλαῦκος	
γλαύξ	the owl
γλυκερός	
γλυκύμαλον	sweet-apple
γλυκύς	sweet
γλωχίν	any projecting point
γναμπτός	curved, bent
γνήσιος	of or belonging to the race
γνωσεῖται	
γνωτός	perceived, understood, known
γοερός	mournful, lamentable
γονεύς	a begetter, father
γόνυ	the knee
Γορτυνίδα	
γράμμα	that which is drawn
γραῦς	an old woman
γράφω	to scratch, scrape, graze
γυῖον	a limb
γυιός	lame
γυίων'	
γυμνός	naked, unclad
γυνή	a woman
γώνατα	
δ	
δ̔	
δαιμόνιος	of or belonging to a δαίμων
δαίμων	a god, goddess
δαίνυεν	
δαίς	
δαίτης	
δαίω	
δάκνω	to bite
δάκος	an animal of which the bite is dangerous, a noxious beast
δακρυόεις	tearful, much-weeping
δάκρυον	a tear
δακρύω	to weep, shed tears
'Δάματερ	
̔Δάματερ	
Δάματερ	
Δαμάτερα	
Δαμάτηρ	
Δάματρα	
Δάματρι	
Δάματρος	
Δανάη	
Δαναοί	the Danaans
Δαναός	
δάνος	money lent, a loan, debt
δανός	burnt, dry, parched
δασύνειν	
δάφνη	the laurel
δάφνινος	
Δάφνις	
δαψιλής	abundant, plentiful
δέ	but
δεδοίκαμεσ'	
δεῖ	it is binding on
δείδω	to fear
δείκνυμι	to bring to light, display, exhibit
δείλαιος	wretched, sorry, paltry
δειλός	cowardly, craven
δεινός	fearful, terrible, dread, dire
δειπνέω	to make a meal
δειρή	the neck, throat
δέκα	ten
δεκάτευμα	
δεκάτη	
δεκατηφόρος	
δέκατος	tenth
Δελφός	
δέμνιον	the bedstead or matrass
δέμω	to build
δένδρεον	a tree
δένδρον	a tree
Δεξαμενός	
δεξιός	on the right hand or side
δεξιτερός	right, the right
δέον	that which is binding, needful, right, proper
δεσποτικός	of or for a master
δεσπότις	
δεύτερος	second
δεύω	
'δέχομαι'	
δέχομαι	to take, accept, receive
δέω	
δή	exactness
Δηιονίδαο	
Δηλιάς	a Delian woman
Δήλιος	Delian
Δῆλος	Delos
Δημήτηρ	Demeter
Δήμητρι	
Δημοδίκης	
δῆμος	a country-district, country, land
δημόσιος	belonging to the people or state
δήν	long, for a long while
δηναιός	long-lived
Δηοῖ	
δηοῖ	
δηοῦς	
Δηώ	Demeter
δήω	to find, meet with
δι	
'δῖα	
διά	through c. gen. through, by means of c. acc.
Δῖα	
διαβαίνω	to make a stride, walk or stand with the legs apart
διάβροχος	very wet, moist
διά-εἴδομαι	
διά-εἰμί	
διά-ἠμί	
διακριδόν	eminently, above all
διαμετρέω	to measure through, out or off
διαπλέω	to sail across
διαπρύσιος	going through, piercing
διατρέχω	to run across or over
διάτριχα	in three divisions, three ways
διαυγής	transparent
δίαυλος	a double pipe
διαφαίνω	to shew through, let
διδάσκω	to teach
δίδημι	to bind, fetter
Διδύμη	
διδυμητόκος	
δίδυμος	double, twofold, twain
δίδωμι	to give
διέβενεν	
διείρομαι	to question closely
διερός	fresh, active, nimble
διέρχομαι	to go through, pass through
δίζημαι	to seek out, look for
δίζω	to be in doubt, at a loss
Δίη	
διίστημι	to set apart, to place separately, separate
δικάζω	to judge, to give judgment on
δικασπόλος	one who administers law, a judge
δικεῖν	to throw, cast
δίκη	custom, usage
Δικταῖαι	
Δικταίηισιν	
Δικταῖος	
Δίκτυνα	
δίκτυον	a casting-net, a net
δίκτυς	
Δίκων	
Δινδυμήνη	
δίνη	a whirlpool, eddy
δίνω	to thresh out on the
διό	wherefore, on which account
Διοκλείδης	
'Διοκλέοσ'	
Διομήδης	Jove-counselled;
Δῖον	
Διόνυσος	Dionysus
δῖος	god-like, divine
Δίος	
Δῖος	
Διοφῶν	
διπλόος	twofold, double
Δίρκη	
δίς	twice, doubly
δίσκος	a
διφάω	to search after
δίφρας	
δίφρος	the chariot-board
δίχα	in two, asunder
διχοστασία	a standing apart, dissension
διψαλέος	thirsty
διψάσας	
διωκτύς	
διώκω	to pursue
Δίων	
δοιή	doubt, perplexity
δοιός	
δοκεύς	
δοκέω	videor mihi, to think, suppose, imagine, expect
Δολίχη	
δολιχός	long
δόμος	a house
δορκαλίς	made of the vertebrae of an antelope
δορκάς	a kind of deer
δόρξ	
δόρυ	a stem, tree
'δός	
δοτα	
δότης	
δοῦλος	a born bondman or slave
δοῦπος	any dead, heavy sound, a thud
δράγμα	as much as one can grasp, a handful, truss
δρᾶμα	a deed, act
δράσσομαι	to grasp
δράω	to do
δρηστήρ	a labourer, working man
δρόμος	a course, running, race
δρυμός	an oak-coppice;
δρῦς	a tree
δς	
δύη	woe, misery, anguish, pain
δυθμή	
δύναμαι	to be able, capable, strong enough
δύο	two
δυομένων'	
δυσαής	ill-blowing, stormy
δύσερως	sick in love with
δυσήροτος	
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δυστοκεύς	an unhappy parent
δύω	to strip off
δυώδεκα	twelve
δωδεκέτης	twelve years old
Δωδώνηθι	
δῶλαι	
δῶμα	a house
δωμάω	to build
Δωριεύς	a Dorian, descendant of Dorus
δῶρον	a gift, present
Δώτιον	
δώτωρ	
ἕ	sui.
ἐ	
ἑα	
ἔα	ha! oho!
ἑαδό	
ἐάν	if haply
ἔαρ	spring
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἔβαλεσ'	
ἑβδομάκις	
ἔβραμεν	
ἔβρος	
ἐγγύθι	hard by, near
ἐγείρω	to awaken, wake up, rouse
ἐγηροκόμει	
ἐγκατατίθεμαι	put
ἐγχέω	to pour in
ἔγχος	a spear, lance
ἐγώ	ego
ἐγώγε	
ἐδέθλιον	
ἔδεθλον	a seat, abode
ἔδεσμα	meat
ἔδοιεν'	
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἔδω	to eat
ἕζομαι	to seat oneself, sit
ἔθειρα	hair
ἐθελημός	willing, voluntary
ἐθέλω	to will, wish, purpose
ἐθήσαο	
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
ει	
'εἰ	
εἱαμενή	a river-side pasture, meadow
εἶδαρ	food
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἰδύλλιον	a short descriptive poem
εἶεν	well!
εἴθε	would that!
εἰκάζω	to make like to, represent by a likeness, portray
εἰκάς	the twentieth day of the month
εἴκοσι	twenty
εἴκω	to yield, give way, draw back, retire
εἰκών	a likeness, image, portrait
εἰλαπιναστής	a feaster, quest, boon-companion
εἰλαπίνη	a feast or banquet
Εἰλείθυια	Ilithyia
Εἰλείθυιον	
Εἰλήθυια	
εἴλω	to roll up, pack
εἶμι	to go
εἰμί	to be, to exist
εἰναετιζόμεναι	
εἰνάλιος	
εἰνάτερες	sisters-in-law
εἰνέτεας	
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρήνη	peace, time of peace
Εἰρήνη	
εἷς	
εἰς	into, to c. acc.
εἰσαίω	to listen or hearken to
εἰσακούω	to hearken or give ear to one
εἴσειμι	to go into
εἰσέρχομαι	to go in or into, enter
εἰσέτι	still yet
εἰσίζομαι	to sit down in
εἰσ-κυλίνδω	
εἰσόκε	until
εἰσ-ὀψάομαι	
εἰσ-σεύω	
εἴσω	to within, into
εἴτε	
ἐκ	from out of
ἑκαβολίαι	
Ἑκαέργη	
Ἑκάεργος	the far-working
ἑκάς	far, afar, far off
ἕκαστος	every, every one, each, each one
ἑκατόν	a hundred
ἐκβαίνω	to step out of or off from
ἔκβολος	cast out of
