Field1	Field2
Αἰτωλίη	
Αἰτώλιος	
Αἰτωλίς	
Αἰτωλοί	
Αἰτωλός	
αἰχμαλωτίς	
αἰχμάλωτος	taken by the spear, captive to one's spear, taken prisoner
αἰχμή	the point of a spear
αἰψηροκέλευθος	swift-speeding
Ἀκάλλη	
Ἀκάμας	
ἀκάμας	untiring, unresting
Ἀκαρνάν	
Ἀκαρνανίη	
ἀκαρπία	unfruitfulness, barrenness
ἄκαρπος	without fruit, barren
ἄκαστος	
Ἄκαστος	
ἀκαταγώνιστος	
ἀκέομαι	to heal, cure
ἀκίς	a point, the barb
ἀκληρωτί	
ἀκοή	a hearing, the sound heard
Ἀκόντης	
ἀκοντίζω	to hurl a javelin
ἀκόντιον	
ἄκος	a cure, relief, remedy for
ἀκοσμία	disorder
Ἀκουσίλαος	
ἀκούσιος	
ἄκουσις	
ἀκούω	to hear
ἄκρα	a headland, foreland, cape
ἀκραῖος	dwelling on the heights
ἀκριβής	exact, accurate, precise, made or done to a nicety
ἀκριβόω	to make exact or accurate
Ἀκρίσιος	
ἄκρον	the highest or furthest point
ἀκρόπολις	the upper city
ἄκρος	at the furthest point
ἄκρων	
ἀκρωτηριάζω	to cut off the extremities, mutilate
ἀκρωτήριον	any prominent part
Ἀκταίη	
ἀκταῖος	on the coast
Ἄκταιος	
Ἀκταῖος	
Ἀκταίων	
Ἀκτή	
ἀκτή	a headland, foreland, promontory, shore
ἀκτίς	a ray, beam
Ἄκτωρ	
ἄκτωρ	a leader
ἄκων	a javelin, dart
Ἀλαίου	
ἀλαλαγή	a shouting
ἀλαλαγμός	
ἀλάομαι	to wander, stray or roam about
Ἀλάστωρ	
ἀλάστωρ	the avenging deity, destroying angel
Ἀλέκτωρ	
ἀλέκτωρ	a cock
ἀλέξανδρος	defending men
Ἀλέξανδρος	
ἀλεξιάρη	she that keeps off a curse
Ἀλεξιάρης	
ἀλέξω	to ward or keep off, turn away or aside
Ἀλεός	
ἀλεός	
ἀλέω	to grind, bruise, pound
ἄλη	
ἀλήθεια	truth
ἀληθινός	agreeable to truth
Ἀληκτώ	
Ἀλήτης	
ἀλήτης	a wanderer, stroller, rover, vagabond
ἀλθαία	
Ἀλθαίη	
Ἀλθαιμένης	
ἁλία	an assembly of the people
Ἀλίζωνες	
ἁλίη	
Ἁλίη	
Ἁλιμήδη	
ἅλιος	
Ἅλιος	
Ἁλιρρόθιος	
ἁλιρρόθιος	dashed over by the sea
Ἅλις	
ἁλίσκομαι	to be taken, conquered
Ἁλίφηρος	
Ἀλκάθοος	
Ἄλκαθος	
ἀλκαῖον	
ἀλκαῖος	strong, mighty
Ἀλκαῖος	
Ἀλκάροψ	
Ἀλκείδης	
ἀλκή	strength
ἄλκη	
Ἄλκης	
Ἄλκηστις	
Ἀλκιδίκη	
Ἀλκιμένης	
ἄλκιμος	strong, stout
Ἀλκίνοος	
Ἀλκίππη	
Ἀλκμαίων	
Ἀλκμαιωνίς	
Ἀλκμήνη	
Ἀλκμήνωρ	
Ἀλκυονεύς	
Ἀλκυόνη	
ἀλκυών	the kingfisher
Ἄλκων	
ἀλλά	otherwise, but
ἀλλάσσω	to make other than it is, to change, alter
ἀλλαχῆ	elsewhere, in another place
ἀλλαχοῦ	elsewhere
ἄλλῃ	in another place, elsewhere
ἄλληκτος	unceasing, ceaseless
ἀλλήλων	of one another, to one another, one another
ἀλλοδαπός	belonging to another people or land, foreign, strange
ἀλλοιόω	to make different, to change, alter
ἅλλομαι	to spring, leap, bound
ἄλλος	alius, another, one besides
ἀλλότριος	of or belonging to another
ἄλλου	
ἄλλως	in another way or manner
ἅλμα	a spring, leap, bound
Ἁλοκράτης	
Ἀλόπιος	
ἄλσις	
ἄλσος	a glade or grove
Ἀλφειός	
Ἀλφεσίβοια	
ἀλφεσίβοιος	bringing in oxen
ἄλφιτον	peeled or pearl-barley
Ἀλωάδας	
ἀλωεύς	
Ἀλωεύς	
ἅλων	
ἁλώνης	
ἀλώπηξ	a fox
ἅλωσις	a taking, capture, conquest, destruction
ἅμα	at once, at the same time
Ἁμαδρυάδες	
Ἀμαζών	the Amazons
Ἀμαλθεία	
ἄμαξα	a wagon, wain
Ἀμαρυγκεύς	
Ἀμάρυνθος	
ἀμβροσία	
ἀμβροσίη	ambrosia
ἀμβρόσιος	immortal
ἀμείβω	to change, exchange
ἀμείνων	better, abler, stronger, braver
ἀμελέω	to have no care for, be neglectful of
Ἀμήστριος	
Ἄμηστρις	
ἀμηχανέω	to be at a loss for
ἀμηχανία	want of means, helplessness, impotence
ἅμιλλα	a contest for superiority, a conflict
Ἀμισώδαρος	
ἅμμα	anything tied or made to tie
Ἄμμων	Zeus-Ammon
ἄμορφος	misshapen, unsightly
ἄμπελος	a vine
Ἀμυθάων	
Ἀμύκλαι	a sort of shoes
Ἀμύκλης	
Ἄμυκος	
Ἀμυμώνη	
ἀμύντωρ	a defender, helper
Ἀμύντωρ	
ἀμύνω	to keep off, ward off
ἀμφί	on both sides
ἀμφιάζω	to clothe
ἀμφίαλος	sea-girt
Ἀμφίαλος	
ἀμφί-ἀμφιέννυμι	
Ἀμφίαναξ	
Ἀμφιάραος	Amphiaraus
Ἀμφιδάμας	
Ἀμφίδικος	
ἀμφιέννυμι	to put round or on
Ἀμφιθέη	
Ἀμφικτύων	
Ἀμφιλοχικός	
Ἀμφίλοχος	
Ἀμφίμαχος	
Ἀμφιμέδων	
Ἀμφίνομος	
Ἄμφιος	
ἀμφισβητέω	to stand apart
ἀμφίστομος	with double mouth
Ἀμφιτρίτη	
ἀμφί-τροχάζω	
ἀμφί-τροχάω	
Ἀμφιτρύων	
Ἄμφιων	
ἀμφότερος	each or both of two
Ἀμφότερος	
ἄμφω	
ἄν	
ἀνά	up, upon
ἀνά-ἀφύσσω	
ἀναβαίνω	to go up, mount, to go up to
ἀνάβασις	a going up, mounting
ἀναβιβάζω	to make go up, cause to mount
ἀναβλέπω	to look up
ἀναβοάω	to shout aloud, utter a loud cry
ἀναβολή	that which is thrown up, a mound
ἀναγιγνώσκω	to know well, know certainly
ἀναγκάζω	to force, compel
ἀνάγκη	force, constraint, necessity
ἀνά-γνωρίζω	
ἀνάγω	to lead up
ἀναδίδωμι	to hold up and give
ἀναδύνω	to come to the top of water
ἀνά-ἐφύω	
ἀναζάω	to return to life, be alive again
ἀναζητέω	to examine into, investigate
ἀναζώωσις	
ἀνά-θάλπω	
ἀνάθημα	a votive offering set up
ἀνά-θρῴσκω	
ἀναιρέω	to take up, raise
ἀνακαίω	to light up
ἀνακάμπτω	to bend back
ἀνακομιδή	a carrying away again, recovery
ἀνακομίζω	to carry up
ἀνακράζω	to cry out, lift up the voice
ἀνακρίνω	to examine closely, to question, interrogate
ἀνάκτορον	a palace
Ἀνάκτορος	
Ἀνάκτωρ	
ἀνάκτωρ	
ἀναλάζομαι	to take again
ἀναλαμβάνω	to take up, take into one's hands
ἀναλίσκω	to use up, to spend, lavish or squander
ἀναλύω	to unloose, undo
ἀνανεύω	to throw the head back
ἄναξ	a lord, master
ἀναξηραίνω	to dry up
Ἀναξιβίη	
Ἀναξώ	
ἀναπείθω	to bring over, convince
ἀναπέμπω	to send up
ἀναπέτομαι	to fly up, fly away
ἀνάπλεος	quite full of
ἀνάπτω	to make fast on or to
ἀναρπάζω	to snatch up
ἀναρρίπτω	to throw up
ἀναρτάω	to hang to
ἀνασπάω	to draw up, pull up
ἀνάσσω	to be lord, master, owner, to rule, in
ἀναστρέφω	to turn upside down, upset
ἀνασχίζω	to rip up
ἀνατείνω	to stretch up, hold up
ἀνατέλλω	to make to rise up or to grow up
ἀνατίθημι	to lay upon
ἀνατολάς	
ἀνατολή	a rising, rise
ἀνατρέπω	to turn up or over, overturn, upset
ἀνατρέφω	to feed up, nurse up, educate
Ἄναυρος	a torrent
ἄναυρος	
ἀναφαίνω	to make to give light, make to blaze up
ἀναφέρω	to bring or carry up
Ἀνάφη	
ἀναφύσημα	
ἀνά-φύω	
ἀναχώννυμι	to heap up into a mound
ἀναχωρέω	to go back
Ἀνδραίμων	
ἀνδρεία	manliness, manhood, manly spirit
ἀνδρεῖος	of or for a man
ἀνδρίς	
Ἀνδρόγεως	
Ἀνδρομάχη	
ἀνδρομάχος	fighting with men
Ἀνδρομέδα	
Ἀνδρομέδη	
Ἀνδρομήδης	
ἀνδρόμορφος	
Ἄνδρος	
ἀνδροφάγος	eating men
ἀνδρόω	to rear up into manhood
ἀνεγείρω	to wake up, rouse
ἀνείλω	
ἄνειμι	to go up
ἀνέλκω	to draw up
ἄνεμος	wind
ἀνεμόω	to expose to the wind:—
ἀνέρχομαι	to go up
ἄνετος	relaxed, slack, loose
ἀνευρίσκω	to find out, make out, discover
ἀνέχω	to hold up
ἀνήκω	to have come up to
ἀνήρ	a man
Ἄνθεια	
Ἀνθεμόεις	
Ἀνθηίς	
Ἀνθηλεία	
Ἀνθίππη	
ἄνθρα	
ἄνθραξ	charcoal, coal
ἄνθρωπος	man
ἀνθρωποφάγος	man eating
ἀνιάομαι	to cure again, repair
ἀνίατος	incurable
ἀνιάω	to grieve, distress
ἀνιερόω	to dedicate, devote
ἀνίημι	to send up or forth
Ἀνίκητος	
ἀνίκητος	unconquered, unconquerable
Ἄνιος	
ἄνιος	
ἀνίστημι	to make to stand up, raise up
ἄνοδος	
ἀνοίγνυμι	to open
ἀνοιδέω	to swell up
ἀνταῖος	set over against, right opposite
Ἀνταῖος	
ἀνταίρω	to raise against
Ἄντανδρος	
ἄντανδρος	instead of a man, as a substitute
Ἄντεια	
ἀντερῶ	to speak against, gainsay
Ἀντήνωρ	
ἀντήνωρ	instead of a man
ἀντί	over against, opposite. c. gen.
Ἀντιάδης	
Ἀντιγόνη	
Ἀντίγονος	
ἀντιδίδωμι	to give in return, repay
ἀντί-εἰμί	
ἀντί-ἵημι	
Ἀντίκλεια	
Ἄντικλος	
ἀντικρύ	over against, right opposite
Ἀντιλέων	
ἀντιλέων	lion-like
Ἀντίλοχος	
Ἀντιμάχη	
Ἀντίμαχος	
ἀντίμαχος	
ἀντίνοος	
Ἀντίνοος	
Ἀντιόπη	
Ἀντίοχος	
ἀντίπερας	
ἀντίπνοια	
ἀντιπράσσω	to act against, seek to counteract
Ἀντισθένης	
ἀντίστοιχος	ranged opposite in rows or pairs
Ἀντιφάτης	
Ἄντιφος	
ἄντρον	
ἄνυδρος	wanting water, waterless
ἀνυπέρβλητος	not to be surpassed or outdone
ἀνυπέρθετος	
ἀνυπόδετος	
ἀνύω	to effect, achieve, accomplish, complete
ἄνω	
ἄνωγα	to command, order
Ἀνώγων	
Ἀξιός	
ἀξιόω	to think or deem worthy of
ἄξων	an axle
ἀοιδή	song, a singing
ἀπαγγέλλω	to bring tidings, report, announce
ἀπαγορεύω	to forbid
ἀπάγω	to lead away, carry off
ἄπαις	childless
ἀπαιτέω	to demand back, demand
ἀπαίτησις	a demanding back
ἀπαλλαγή	deliverance, release, relief from
ἀπάλλαξις	
ἀπαλλάσσω	to set free, release, deliver
ἀπαντάω	to move from
ἀπαξιόω	to disclaim as unworthy, disown
ἀπαρνέομαι	to deny utterly, deny
ἀπαρχή	the beginning of a sacrifice, the primal offering
ἅπας	quite all, the whole
ἀπατάω	to cheat, trick, outwit, beguile
ἀπάτη	a trick, fraud, deceit
ἀπέθανεκαι	
ἀπείθεια	disobedience
ἀπειλέω	
ἄπειμι	
ἀπεῖπον	to speak out, tell out, declare
ἀπείργω	to keep away from, debar from
ἀπελαύνω	to drive away, expel from
ἀπεμπολάω	to sell
ἀπεναντιῶς	
ἀπέρχομαι	to go away, depart from
ἀπέχω	to keep off or away from
ἀπημοσύνη	freedom from harm
Ἀπημοσύνη	
ἀπήνη	a four-wheeled wagon
Ἀπίη	
ἄπιος	
Ἆπις	Apis
Ἀπις	
ἀπιστέω	to be ἄπιστος
ἄπλετος	boundless, immense
ἄπλοια	impossibility of sailing, detention in port
ἄπλωτος	
ἀπό	from, away from. c. gen.
ἀπό-ἅλλομαι	
ἀποβαίνω	to step off from
ἀποβάλλω	to throw off
ἀπογιγνώσκω	depart from a judgment, give up a design or intention
ἀπόγονος	born or descended from
ἀποδέχομαι	to accept from
ἀποδιδράσκω	to run away or off, escape
ἀποδίδωμι	to give up or back, restore, return
ἀποδύρομαι	to lament bitterly
ἀπό-ἐλπίζω	
ἄποθεν	from afar
ἀποθερίζω	to cut off
ἀποθνήσκω	to die off, die
ἀποικία	a settlement far from home, a colony settlement
ἀποκαθίστημι	to re-establish, restore, reinstate
ἀποκλείω	to shut off from or out of, debar
ἀποκοιμάομαι	to sleep away from home
ἀποκομίζω	to carry away, escort
ἀποκόπτω	to cut off, hew off
ἀποκρίνω	to separate, set apart
ἀποκρούω	to beat off from
ἀποκρύπτω	to hide from, keep hidden from
ἀποκτείνω	to kill, slay
ἀπό-κυλίνδω	
ἀπολαμβάνω	to take or receive from
ἀπολάπτω	to lap up
ἀπολείπω	to leave over or behind
ἀπολιθόομαι	to become stone
Ἀπολλόδωρος	
ἀπόλλυμι	to destroy utterly, kill, slay
Ἀπόλλων	Apollo
Ἀπολλώνιος	of or belonging to Apollo
ἀπολύω	to loose from
ἀπομάσσω	to wipe clean
ἀπόμνυμι	to take an oath away from
ἀποξύνω	to bring to a point, make taper
ἀποξύω	to strip off
ἀπό-ὀρνεόω	
ἀποπέμπω	to send off or away, to dismiss
ἀποπλέω	to sail away, sail off
ἀποπρίζω	
ἀπορέω	to be without means or resource
ἀπορία	difficulty of passing
ἀπορραίνω	to spirt out, shed about
ἀπορρήγνυμι	to break off, snap asunder
ἀπορρίπτω	to throw away, put away
ἀποσπάω	to tear or drag away from
ἀποστέλλω	to send off or away from
ἀποστρέφω	to turn
ἀποσφάζω	to cut the throat of
ἀποτέμνω	to cut off, sever
ἀπόΤενεδου	
ἀποτίθημι	to put away, stow away
ἀπό-τίκτω	
ἀποτρέπω	to turn
ἀπό-ὕω	
ἀποφαίνω	to shew fort, display, produce
ἄπρακτος	doing nothing, ineffectual, unprofitable
ἅπτω	to fasten, bind fast
ἀπωθέω	to thrust away, push back
ἀπώλεια	destruction
ἀπώτερος	
ἀπωτέρω	further off
ἀρά	a prayer
Ἀραβία	Arabia
Ἀράβιος	Arabian
ἀράομαι	to pray to
ἀραρίσκω	to join, join together, fasten
ἀράσσω	to strike hard, smite
Ἄρβηλος	
ἄρβηλος	
ἀργαλέος	painful, troublous, grievous
Ἀργεῖος	of or from Argos, Argive
Ἀργειφόντης	slayer of Argus
Ἀργέλη	
ἀργέω	to lie idle, be unemployed, do nothing
Ἄργη	
Ἀργιόπη	
Ἀργοναύτης	
Ἄργος	
Ἀργός	
ἀργός	
Ἀργυφίη	
Ἀργώ	the Argo or swift
Ἀρέθουσα	
ἄρειος	devoted to Ares, warlike, martial
Ἄρειος	
Ἀρείων	
ἀρείων	better, stouter, stronger, braver, more excellent
ἀρέμ	
Ἄρεος	
Ἀρέστωρ	
Ἀρετάων	
ἀρή	
Ἀρήνη	
Ἄρης	Ares
Ἀρήτη	
Ἄρητος	
ἄρθρον	a joint
Ἀριάδνη	
ἀριθμός	number
Ἄρις	
Ἀρίσβη	
Ἀρισταῖος	
ἀριστάω	to take breakfast or luncheon
ἀριστεῖα	the prize of the best and bravest, the meed of valour
ἀριστεῖος	
ἀριστερός	left, on the left
ἀριστεύς	the best man
ἀριστεύω	to be best or bravest
Ἀριστοδήμη	
Ἀριστόδημος	
ἀριστομάχος	
ἀριστόμαχος	best at fighting
Ἀριστόμαχος	
ἄριστον	the morning meal, breakfast
ἄριστος	best
Ἀρίστρατος	
ἀρίστῳνικητηριον	
Ἀρκαδία	
Ἀρκαδίη	
Ἀρκαδικός	
Ἀρκάς	
Ἀρκείσιος	
Ἄρκενα	
ἄρκτος	a bear
ἅρμα	a chariot
ἁρματηλατέω	to go in a chariot, drive it
ἁρματοδρομέω	
ἁρμόζω	to fit together, join
ἁρμονία	a fastening
Ἁρμονίη	
ἀρνέομαι	to deny, disown
Ἄρνεος	
ἀρνός	a lamb
ἄρος	
ἁρπαγεύς	
ἁρπαγή	seizure, rapine, robbery, rape
ἁρπάζω	to snatch away, carry off
ἁρπαλέος	greedy
Ἁρπάλευς	
Ἁρπάλυκος	
ἁρπάσασαεἰς	
ἅρπη	a kite
Ἅρπυιαι	the snatchers
Ἅρπυς	
ἄρσην	male
Ἀρσινόη	
Ἀρσίνοος	
Ἄρτεμις	Artemis
Ἀρτεμίσιον	a temple of Artemis
Ἀρτεμίσιος	
ἀρτίτοκος	new-born
ἀρύω	to draw
ἀρχαῖος	from the beginning
Ἀρχεβάτης	
Ἀρχέδικος	
ἀρχέλαος	leading the people, a chief
Ἀρχέλαος	
Ἀρχέλοχος	
Ἀρχέμαχος	
Ἀρχέμολος	
Ἀρχέμορος	
Ἀρχέστρατος	
ἀρχή	a beginning, origin, first cause
ἀρχήν	
ἀρχιτέκτων	a chief-artificer, master-builder, director of works, architect, engineer
Ἀρχιτέλης	
ἄρχω	to be first
ἀσέβεια	ungodliness, impiety, profaneness
ἀσθένεια	want of strength, weakness, feebleness, sickliness
ἀσθενέω	to be weak, feeble, sickly
ἀσθενής	without strength, weak, feeble, weakly
Ἀσία	Asia
Ἀσίης	
Ἄσιος	Asian
ἄσιος	
ἄσις	slime, mud
ἀσκάλαφος	
Ἀσκάλαφος	
Ἀσκάνιος	
ἀσκέω	to work curiously, form by art, fashion
Ἀσκληπιάδαι	physicians
Ἀσκληπιάδης	
Ἀσκληπιός	Asclepius
ἀσκός	a leathern-bag, a wine-skin
ἄσπαρτος	unsown, untilled
ἀσπίς	a round shield
ἄσπορος	
Ἀσσάρακος	
Ἀσσύριοι	the Assyrians
Ἀσσύριος	
ἀστακός	
Ἀστακός	
ἀστερίας	
Ἀστερίη	
Ἀστέριος	
ἀστέριος	
Ἀστεροδίη	
ἀστεροπαῖος	
Ἀστεροπαῖος	
Ἀστερόπη	
ἀστή	
ἀστός	a townsman, citizen
ἀστοχέω	to miss the mark, to miss, fail
ἀστράγαλος	one of the neck-vertebrae
ἀστραῖος	
Ἀστραῖος	
ἀστραπή	a flash of lightning, lightning
ἀστράπτω	to lighten, hurl lightnings
ἄστρον	the stars
ἄστυ	a city, town
ἀστυάναξ	lord of the city
Ἀστυάναξ	
Ἀστυβίης	
Ἀστύγονος	
Ἀστυδαμεία	
Ἀστυκρατεία	
Ἀστύλοχος	
Ἀστύνοος	
Ἀστυόχη	
Ἀστυπαλαία	
ἀσυνήθης	unaccustomed, inexperienced, unacquainted
ἀσφαλής	not liable to fall, immoveable, steadfast, firm
ἀσφαλίζομαι	to make safe, secure
ἈσωπίδοσΜεντωρ	
Ἀσωπός	
Ἀταβύριον	
ἄτακτος	not in battle-order
Ἀταλάντη	
ἄταφος	unburied
ἄτεκνος	without children, childless
Ἄτη	
ἄτη	bewilderment, infatuation, reckless impulse
Ἀτθίς	Attic
ἀτιμάζω	to hold in no honour, to esteem lightly, dishonour, slight
Ἀτλαντείη	
Ἀτλάντειος	
Ἀτλαντικός	of Atlas, Atlantic
Ἀτλαντίς	the Atlantic ocean
Ἄτλας	Atlas
ἆτος	
ἄτρακτος	a spindle
ἀτράχηλος	without neck
Ἀτρεύς	
Ἄτρομος	
ἄτρομος	intrepid, dauntless
ἄτροπος	unchangeable, eternal
Ἄτροπος	
ἄτρωτος	unwounded
Ἀττικός	Attic, Athenian
Ἀτύμνιος	
ἀτυχέω	to be unlucky or unfortunate, fail, miscarry
ἀτύχημα	a misfortune, mishap
Αὐγέης	
Αὐγείας	
αὔγειον	
Αὔγη	
αὐγής	
αὐθήμερος	made or done on the very day
αὖθις	back, back again
αὐλέω	to play on the flute
αὐλή	the court-yard
αὐλητής	a flute-player
αὐλίζομαι	to lie in the court-yard
Αὐλίς	
αὐλός	a flute
αὐξάνω	to make large, increase, augment
ἄυπνος	sleepless, wakeful
αὔριον	to-morrow
Αὐσονίη	
Αὐσόνιος	
Αὐτεσίων	
αὐτῆσἐρῶντος	
αὐτῆσπρος	
αὐτόθι	on the spot
Αὐτόλυκος	
Αὐτομάτη	
αὐτόματος	acting of one's own will, of oneself
Αὐτομεδούσα	
Αὐτονόη	
αὐτός	self
αὐτοῦ	at the very place, just here, just there
αὐτόχειρ	with one's own hand
αὐτόχθονος	country and all
αὐτόχθων	sprung from the land itself
αὐχέω	to boast, plume oneself
αὐχήν	the neck, throat
αὐχμηρός	dry, dusty, rough, squalid
ἀφαιρέω	to take from, take away from
ἀφανής	unseen, invisible, viewless
ἀφανίζω	to make unseen, hide from sight
Ἀφαρεύς	
ἀφαρεύς	
ἀφαρής	
ἀφαρπάζω	to tear off or from
Ἀφείδας	
ἀφειδής	unsparing or lavish of
Ἀφεταί	
ἀφήκω	to arrive at
ἄφθονος	without envy
Ἄφιδνα	
Ἀφίδναι	
ἀφίημι	to send forth, discharge
ἀφικνέομαι	to come to
ἄφλαστον	
ἀφοράω	to look away from
ἀφορία	a not bearing
ἄφορος	not bearing, barren
Ἀφροδίτη	Aphrodite
Ἀχαία	Achaia
Ἀχαιός	Achaian
ἀχαριστία	thanklessness, ingratitude
ἄχειρος	without hands
Ἀχελώιος	
Ἀχελῷος	Achelous
Ἀχέρων	Acheron, river of woe
ἄχθομαι	to be loaded
Ἀχιλλεύς	Achilles
ἄχρι	to the uttermost, utterly
Ἀψυρτίδες	
Ἄψυρτος	
βαδίζω	to go slowly, to walk
βάζω	to speak, say
βαθύς	deep or high
βαίνω	to walk, step
βακτηρία	a staff, cane
βάκτρον	
Βακχάω	to be in Bacchic frenzy, to rave
Βακχεύω	to keep the feast of Bacchus, celebrate his mysteries
Βάκχη	a Bacchante
Βαλίος	
βάλλις	
βάλλω	to throw
βάπτω	to dip in water
βάραθρον	a gulf, pit
βάραθρος	
βαρβαρόομαι	to become barbarous
βάρβαρος	barbarous
Βάρθας	
βάρος	weight
βαρύς	heavy
βασίλεια	a queen, princess
βασιλεία	a kingdom, dominion
βασίλειον	a kingly dwelling, palace
βασίλειος	of the king, kingly, royal
βασιλεύς	a king, chief
βασιλεύω	to be king, to rule, reign
βασίλη	
