Field1	Field2
ἀγάλλω	to make glorious, glorify, exalt
ἄγαλμα	a glory, delight, honour
ἄγαμαι	to wonder, be astonished
ἄγαν	very, much, very much
ἀγανακτέω	to feel irritation
ἀγανάκτησις	irritation
ἀγάομαι	admiring
ἀγαπάζω	to treat with affection, shew affection to
ἀγαπάω	to treat with affection, to caress, love, be fond of
ἀγάπη	love
ἀγάπησις	
ἀγαπητός	beloved
Ἀγάρην	
Ἀγάρης	
Ἀγγαῖος	
Ἀγγαίου	
ἀγγαρεύω	to press
ἄγγαρος	a mounted courier
ἀγγεῖον	
ἀγγελία	a message, tidings, news
ἀγγέλλω	to bear a message
ἄγγελος	a messenger, envoy
ἄγγος	a vessel
ἀγείρω	to bring together, gather together
ἀγέλη	a herd
ἀγένεια	
ἀγένειος	beardless
ἀγενής	
ἀγένητος	unborn, uncreated, unoriginated
ἀγέννεια	
ἀγεννής	of no family, low-born
ἀγέραστος	without a gift of honour, unrecompensed, unrewarded
ἀγεώργητος	
ἄγη	wonder, awe, amazement
ἀγήραος	not waxing old, undecaying
ἁγής	
ἀγησίλαος	leader of people, conductor of men
Ἀγησίλαος	
ἅγιος	devoted to the gods, sacred, holy
ἀγίρας	
ἁγιστεία	holy rites, temple-worship
ἀγκάλη	the bent arm
ἀγκαλίδη	
Ἄγκυρα	
ἄγκυρα	anchor
ἀγκών	the bend of the arm, the elbow
ἀγλαίζω	to make bright or splendid
ἁγνεία	purity, chastity
ἁγνεύω	to consider as part of purity, make it a point of religion
ἁγνίζω	to cleanse away
ἀγνοέω	not to perceive or know
ἄγνοια	want of perception, ignorance
ἁγνός	full of religious awe
ἄγνυμι	to break, shiver
ἀγνωμονέω	to act without right feeling, act unfairly
ἀγνωμοσύνη	want of sense, folly
ἀγνώμων	ill-judging, senseless
ἀγνώριστος	
ἀγνώς	unknown
ἄγνωστος	unknown
ἀγονία	unfruitfulness
ἄγονος	unborn
ἀγορά	an assembly of the people
ἀγοράζω	to be in the ἀγορά
ἀγόραιον	
ἀγορανομία	
ἀγορανόμος	a clerk of the market
ἀγοράομαι	to meet in assembly, sit in debate
ἀγορεύω	to speak in the assembly, harangue, speak
ἀγορόν	
ἀγός	a leader, chief
ἄγος	any matter of religious awe
ἄγρα	a catching, hunting
ἄγραφος	unwritten
ἀγρέω	to capture, seize
ἀγρία	
ἀγριαίνω	to be angered, provoked, chafed
ἄγριος	living in the fields
ἀγριότης	wildness, savageness
ἀγριόω	to make wild or savage
Ἀγρίππᾳ	
Ἀγρίππα	
Ἀγρίππαν	
Ἀγρίππας	
Ἀγρίππειον	
Ἀγριππιάδα	
Ἀγριππιάς	
Ἀγριππῖνα	
Ἀγριππίνης	
Ἀγριππῖνον	
ἄγριππος	
ἀγρογείτων	a country neighbour
ἀγροικία	rusticity, boorishness, coarseness
ἄγροικος	of or in the country
ἀγροῖκος	
ἀγροκόμος	
ἀγρός	fields, lands
ἀγρυπνία	sleeplessness, waking, watching
ἀγυρτικός	fit for an ἀγύρτης, vagabond
ἀγχίνοια	readiness of mind, ready wit, sagacity
ἀγχιστεία	nearness of kin
ἀγχόνη	a throttling, strangling, hanging
ἀγχοῦ	near, nigh
ἄγχω	to compress, press tight
ἀγχώμαλος	nearly equal
ἄγω	to lead or carry, to convey, bring
ἀγωγεύς	one that draws or drags
ἀγωγή	a carrying away, carriage
ἀγώγιμος	easy to be led or carried
ἀγών	a number of people brought together, a gathering, assembly
ἀγωνία	a contest, struggle for victory
ἀγωνιάω	to contend eagerly, struggle
ἀγωνίζομαι	to contend for a prize
ἀγώνισμα	a contest
ἀγωνιστής	a rival
ἀγωνοθετέω	to direct the games, exhibit them
ἀγωνοθέτης	judge of the contests, director of the games
ἄγωνος	
Ἄδαδον	
Ἄδαδος	
Ἀδάδου	
Ἀδάδῳ	
ἀδακρυτί	without tears
ἀδάκρυτος	without tears
ἄδαμος	
Ἄδαν	
Ἄδαρ	
Ἀδάρου	
Ἄδας	
Ἀδάσης	
Ἀδασοῖς	
Ἀδδαῖον	
Ἀδδαίῳ	
Ἀδδάν	
Ἄδδιδα	
ἀδεής	without fear, fearless
ἄδεια	freedom from fear
ἀδελφή	a sister
ἀδελφιδάς	
ἀδελφιδέος	a brother's or sister's son, a nephew
ἀδελφιδῆ	a brother's or sister's daughter, a niece
ἀδελφοκτονεῖν	
ἀδελφοκτονία	
ἀδελφοκτόνος	murdering a brother or sister
ἀδελφός	sons of the same mother
Ἄδερ	
Ἄδερα	
Ἄδερι	
Ἄδερον	
Ἄδερος	
Ἀδέρου	
Ἀδέρῳ	
ἀδέσποτος	without master
ἄδηλος	not seen or known, unknown, obscure
ἀδημονέω	to be sorely troubled
ἅδην	to eat their fill
ἀδήριτος	without strife or battle
ᾅδης	
Ἀδιαβηνή	
Ἀδιαβηνήν	
Ἀδιαβηνῆς	
Ἀδιαβηνός	
Ἀδιαβηνούς	
Ἀδιαβηνῶν	
ἀδιαίρετος	
ἀδιάκλειστος	
ἀδιακόνητος	
ἀδιακόσμητος	
ἀδιάλειπτος	unintermitting, incessant
ἀδιάλλακτος	
ἀδιάφθορος	uncorrupted
Ἄδιδα	
Ἀδίδοις	
ἀδιήγητος	indescribable
ἀδικέω	to do wrong
ἀδίκημα	a wrong done, a wrong
ἀδικία	wrong-doing, injustice
ἄδικος	wrong-doing, unrighteous, unjust
ἀδιόρθωτος	not corrected, not set right
ἀδόκητος	unexpected
ἀδόκιμος	not standing the test, spurious
Ἀδολλάμῃ	
ἄδολος	without fraud, guileless
ἀδοξέω	to be held in no esteem, to stand in ill repute
ἀδοξία	ill-repute, disgrace
ἄδοξος	inglorious, disreputable
ἀδούλωτος	
Ἀδραάζαρον	
ἁδρός	thick
ἀδροσία	
ἀδυναμία	want of strength or power, inability, incapacity
ἀδυνατέω	to want strength
ἀδύνατος	unable
ἄδυτον	the innermost sanctuary
ἄδυτος	not to be entered
ἄδωμα	
Ἄδωμος	
ἀδωνί	
Ἀδωνία	
Ἀδωνίᾳ	
Ἀδωνίαν	
Ἀδωνίας	
Ἀδωνιζέβεκον	
Ἀδωνιζεβέκῳ	
Ἀδωραίμ	
Ἀδώραμον	
Ἀδώραμος	
Ἀδωρεόν	
Ἀδώρεος	
ἀδωροδόκητος	
ἄδωρος	without gifts, taking none, incorruptible
ἀεί	always, for ever
ἀείδω	to sing
ἀειμνημόνευτος	
ἀείμνηστος	ever to be remembered
ἀείρω	to lift, heave, raise up
ἄεισμα	
ἀεκούσιος	against one's will, involuntary
ἀέκων	against one's will, unwilling
ἀέναος	ever-flowing
ἀέριος	in the mist or thick air of morning
ἀετός	an eagle
ἀέτωμα	
Ἀζάηλον	
Ἀζάηλος	
Ἀζαήλου	
Ἀζαοῦος	
Ἀζαρία	
Ἀζαρίαν	
Ἀζαρίας	
Ἄζαρος	
Ἀζερμώθης	
Ἀζηκά	
Ἀζηκοῦς	
ἀζήλωτος	not to be envied
ἀζήμιος	free from further payment: without loss, scot-free
Ἄζιζον	
Ἀζίζου	
Ἀζίζῳ	
ἄζυμος	unleavened
Ἀζώτιοι	
Ἀζωτίων	
Ἄζωτος	
ἄζωτος	
ἀηδής	unpleasant to the taste, distasteful
ἀηδία	unpleasantness, nauseousness
ἀηδών	the songstress
ἀήθεια	unaccustomedness
ἀήθης	unwonted, unusual
ἀήθων	
ἀήρ	the lower air, the air
ἀησσητος	
ἀήττητος	
ἀθανασία	immortality
ἀθανατίζω	to make immortal, to hold oneself immortal
ἀθάνατος	undying, immortal
Ἄθανος	
ἀθέατος	unseen, invisible
ἀθέμιστος	lawless, without law
ἀθέμιτος	
ἄθεος	without God, denying the gods
ἄθεσμος	
ἀθεώρητος	without observation
Ἀθῆναι	the city of Athens
Ἀθήναια	
Ἀθήναιον	the temple of Athena
Ἀθήναιος	
Ἀθηναῖος	Athenian, of or from Athens
Ἀθήνευς	
Ἀθήνη	Athena
Ἀθηνιάω	to long to be at Athens
Ἀθηνίωνος	
ἀθλέω	having contended with
ἄθλημα	a contest
ἀθλητής	a prizefighter
ἄθλιος	gaining the prize
ἆθλον	the prize of contest
ἆθλος	a contest for a prize
Ἀθνιήλου	
ἀθόρυβος	without uproar
ἀθρέω	to look at, gaze at, observe, perceive
Ἀθρογγαῖος	
Ἀθρόγγης	
ἀθροίζω	to gather together, to muster
ἄθροισις	a gathering, mustering
ἀθρόος	in crowds or masses, crowded together
ἀθυμέω	to be disheartened, lose heart
ἀθυμία	want of heart, faintheartedness
ἄθυμος	without heart, fainthearted
ἄθυρμα	a plaything, toy: a delight, joy
ἀθύρω	to play, sport
ἀθῷος	unpunished, scot-free
αἰάζω	to cry αἰαῖ, to wail
αἰαί	
Αἰβούτιος	
Αἰγαί	
αἴγειος	of a goat or goats
αἴγεος	a goat's skin
αἰγιαλός	the sea-shore, beach, strand
Αἰγίσθης	
αἰγυπτία	
Αἰγυπτιακός	of or for the Egyptians
Αἰγύπτιος	Egyptian
Αἰγυπτιστί	in the Egyptian tongue
Αἴγυπτος	the river Nile
αἰδέομαι	to be ashamed to do
αἰδήμων	bashful, modest
ἀίδιος	everlasting, eternal
αἰδοῖον	the genitals, pudenda
αἰδοῖος	regarded with reverence, august, venerable
αἰδώ	
αἰδώς	a sense of shame, shame, modesty, self-respect
αἰθήρ	ether, the brighter purer air, the sky
Αἰθιοπία	Ethiopia
Αἰθιοπικός	Ethiopian
Αἰθιόπιος	
Αἰθίοψ	burnt-face
αἰθρία	in clear weather
αἴθριον	
αἴθριος	clear, bright, fair
αἴθω	to light up, kindle
Ἀϊκάμου	
αἰκία	injurious treatment, an affront, outrage
αἰκίζω	to treat injuriously, to plague, torment
Αἴλιος	
αἷμα	blood
Αἱμανός	
αἱμασιά	a wall
αἱμάσσω	to make bloody stain with blood
αἱματόω	to make bloody, stain with blood
αἱματώδης	blood-red
Αἰμιλία	
Αἰμίλιος	
Ἀί̈ν	
Αἰνείας	
αἴνιγμα	a dark saying, riddle
αἰνιγματώδης	riddling, dark
αἰνίζω	
αἰνίσσομαι	to speak in riddles
αἴξ	a goat
Αἰολεύς	an Aeolian
αἰολέω	
αἵρεσις	a taking especially
αἱρετιστής	
αἱρετός	that may be taken or conquered
αἱρέω	to take with the hand, grasp
αἴρω	to take up, raise, lift up
αἱσδηποτοῦν	
αἰσθάνομαι	to perceive, apprehend by the senses, to see, hear, feel
αἴσθησις	perception by the senses
ἀίσθω	to breathe out
αἴσιος	boding well, auspicious
ἀίσσω	to move with a quick shooting motion, to shoot, dart, glance
αἶσχος	shame, disgrace
αἰσχροκέρδεια	base covetousness
αἰσχρός	causing shame, abusive
αἰσχύνη	shame done one, disgrace, dishonour
αἰσχύνω	to make ugly, disfigure, mar
Αἴσωπος	
Αἰτάν	
αἰτέω	to ask, beg
αἴτημα	a request, demand
αἴτησις	a request, demand
αἰτία	a charge, accusation
αἰτιάομαι	to charge, accuse, censure, blame
αἰτιολογία	
αἴτιος	to blame, blameworthy, culpable
αἰφνίδιος	unforeseen, sudden
αἰχμαλωσία	captivity: a body of captives
αἰχμαλωτεύω	to take prisoner
αἰχμαλωτίζεται	
αἰχμαλωτίσαι	
αἰχμαλωτισάμενοι	
αἰχμαλωτισάμενος	
αἰχμαλωτίσαντα	
αἰχμαλωτίσας	
αἰχμαλωτισθείς	
αἰχμαλωτισθέντας	
αἰχμαλωτισθέντες	
αἰχμαλωτισθέντων	
αἰχμαλωτισθησομένους	
αἰχμαλωτισομένους	
αἰχμάλωτος	taken by the spear, captive to one's spear, taken prisoner
αἰχμή	the point of a spear
αἰών	a period of existence
αἰώνιος	lasting for an age
αἰώρα	a machine for suspending
αἰωρέω	to lift up, raise
ἀκάθαρτος	uncleansed, unclean, impure
ἄκαιρος	ill-timed, unseasonable, inopportune
ἄκανθα	a thorn, prickle
ἀκανθώδης	full of thorns, thorny
ἄκανος	
ἀκαρπία	unfruitfulness, barrenness
ἄκαρπος	without fruit, barren
Ἀκάρων	
Ἀκαρῶνα	
ἀκαταιτίατος	
ἀκατάληπτος	
ἀκατάλλακτος	irreconcileable
ἀκατάπαυστος	that cannot cease from τινός
ἀκατάπληκτος	
ἀκατάσχετος	not to be checked
ἀκαταφρόνητος	not to be despised, important
Ἀκατελᾶ	
ἀκατηγόρητος	
Ἀκεγχερής	
Ἀκεγχήρης	
Ἀκέδασαν	
ἀκέομαι	to heal, cure
ἀκέραιος	unmixed, pure in blood
ἄκεσις	a healing, cure
ἀκέφαλος	without head
ἀκή	a point
ἀκήδευτος	unburied
ἀκήν	softly, silently
ἀκήρυκτος	unannounced, unproclaimed
ἀκινάκης	a short straight sword
ἀκίνδυνος	without danger, free from danger
ἀκίνητος	unmoved, motionless
Ἀκκάρων	
Ἀκκάρωνα	
Ἀκκαρωνιτῶν	
Ἀκκαρῶνος	
ἀκλεής	without fame, inglorious, unsung
ἀκλεῶς	
ἄκληρος	without lot or portion, poor, needy
ἄκλητος	uncalled, unbidden
ἄκλυστος	unwashed by waves
ἀκμάζω	to be in full bloom, be at one's prime or perfection
ἀκμαῖος	in full bloom, at the prime, blooming, vigorous
ἀκμή	a point, edge
ἄκμων	a thunderbolt
ἀκοή	a hearing, the sound heard
ἀκοινώνητος	not shared with
ἀκολασία	licentiousness, intemperance
ἄκολος	a bit, morsel
ἀκολουθέω	to follow
ἀκολούθησις	
ἀκολουθία	a following, train
ἀκόλουθος	following, attending on
ἀκονάω	to sharpen, whet
ἀκονιτί	without the dust of the arena
ἀκοντίζω	to hurl a javelin
ἀκόντιον	
ἀκοντιστής	a darter, javelin-man
ἀκοός	
ἄκος	a cure, relief, remedy for
ἀκοσμέω	to be disorderly, to offend
ἀκόσμητος	unarranged, unorganised
ἀκοσμία	disorder
ἄκοσμος	without order, disorderly
Ἀκουσίλαος	
ἀκούσιος	
ἄκουσις	
ἄκουσμα	a thing heard
ἀκουστός	heard, audible
ἀκούω	to hear
ἄκρα	a headland, foreland, cape
Ἀκραβατηνήν	
Ἀκραβατηνῆς	
Ἀκραβετά	
Ἀκραβετηνήν	
Ἀκραβετηνῆς	
Ἀκραβετηνῶν	
Ἀκραβεττηνῆς	
ἀκραιφνής	unmixed, pure
ἀκρασία	bad mixture, ill temperature
ἀκρατής	powerless, impotent
ἄκρατος	unmixed, sheer
ἀκρατοφόρος	
ἀκρατῶς	
ἀκρίβεια	exactness, minute accuracy, precision
ἀκριβής	exact, accurate, precise, made or done to a nicety
ἀκριβόω	to make exact or accurate
ἀκριβῶς	
ἀκρίς	a locust
ἀκρισία	want of distinctness
ἄκριτος	undistinguishable, unarranged, disorderly
ἀκροαθέντος	
ἀκροαθέντων	
ἀκρόαμα	anything heard with pleasure
ἀκροάομαι	to hearken to, listen to
ἀκρόασις	a hearing or listening
ἀκροατής	a hearer
ἀκροβολίζομαι	to throw from afar, to fight with missiles, to skirmish
ἀκροβόλισις	a skirmishing
ἄκρον	the highest or furthest point
ἀκρόπολις	the upper city
ἄκρος	at the furthest point
ἀκροτομέω	to lop off, shave the surface
ἀκρότομος	cut off sharp, abrupt
ἄκρων	
ἀκρώρεια	a mountain-ridge
ἀκρωτηριάζω	to cut off the extremities, mutilate
ἀκρωτήριον	any prominent part
ἀκτέα	the elder-tree
ἀκτή	a headland, foreland, promontory, shore
ἀκτιάδα	
Ἀκτιακοῦ	
ἄκτινος	
ἄκτιον	
Ἄκτιον	
ἄκτιος	haunting the shore
ἀκτίς	a ray, beam
Ἀκύλας	
Ἀκυληίας	
ἄκυρον	
ἄκυρος	without authority
ἀκυρόω	
Ἀκχαβάρων	
ἀκώλυτος	unhindered
ἄκων	a javelin, dart
ἄκωνος	
ἀλαβάρχην	
ἀλαβαρχήσαντος	
ἀλαβαρχίαν	
ἀλαβάρχου	
ἀλαζονεία	false pretension, imposture, quackery
ἀλαζονεύομαι	to make false pretensions
ἀλαζών	a vagabond
ἀλαλαγή	a shouting
ἀλαλαγμός	
ἀλαλάζω	to raise the war-cry
ἀλαμπής	out of the sun's light
Ἀλανοί	
Ἀλανῶν	
ἀλάομαι	to wander, stray or roam about
ἅλας	salt
ἀλαστορία	
ἀλάστορος	under the influence of an ἀλάστωρ: suffering cruelly
ἀλάστωρ	the avenging deity, destroying angel
Ἀλβανῶν	
Ἀλβῖνον	
Ἀλβῖνος	
Ἀλβίνου	
Ἀλβίνῳ	
ἀλγεινός	giving pain, painful, grievous
ἀλγέω	to feel bodily pain, suffer
ἀλγηδών	a sense of pain, pain, suffering
ἄλγημα	pain, suffering
ἄλγος	pain
ἀλεεινός	open to the sun, warm, hot
ἄλειμμα	anything used for anointing, unguent, fat, oil
ἀλείφω	to anoint with oil, oil
Ἀλεξᾷ	
Ἀλεξᾶ	
Ἀλεξᾶν	
Ἀλεξανδρεία	
Ἀλεξάνδρειον	
Ἀλεξανδρείου	
Ἀλεξανδρείῳ	
Ἀλεξανδρεύς	
Ἀλεξάνδρη	
ἀλέξανδρος	defending men
Ἀλέξανδρος	
Ἀλεξᾶς	
ἀλεξητήριος	able to keep off
ἀλέομαι	to avoid, shun
ἄλεστον	
ἄλευρον	wheaten flour
ἀλέω	to grind, bruise, pound
ἀλεωρή	avoidance, escape
ἄλη	
ἁλή	
ἀλήθεια	truth
ἀληθεύω	to speak truth
ἀληθής	unconcealed, true
ἀληθινός	agreeable to truth
ἄληπτος	not to be laid hold of, hard to catch
ἁλής	assembled, thronged, in a mass, all at once
ἀλῄστευτον	
ἀλήτης	a wanderer, stroller, rover, vagabond
ἄλητον	
ἁλιάδης	a seaman
ἁλιάς	
ἅλιας	
Ἀλιβάμην	
Ἀλιβάμης	
ἁλίζω	
Ἀλιηνόν	
Ἁλικαρνασέα	
Ἁλικαρνασεύς	
Ἁλικαρνασέων	
ἀλίμενος	without harbour, harbourless
Ἀλιμούσιος	
ἅλις	in heaps, crowds, swarms, in abundance, in plenty
Ἁλισαίους	
Ἁλισᾶς	
ἁλίσκομαι	to be taken, conquered
ἀλιτήριος	sinning or offending against
Ἀλιφάζῃ	
Ἀλιφάζης	
Ἀλκάνῃ	
Ἀλκάνης	
Ἀλκάνου	
ἀλκή	strength
ἄλκιμος	strong, stout
Ἄλκιμος	
Ἀλκύων	
ἀλλά	otherwise, but
ἀλλαγή	a change
ἀλλάσσω	to make other than it is, to change, alter
ἀλλαχῆ	elsewhere, in another place
ἀλλαχόθεν	from another place
ἀλλαχόθι	elsewhere
ἀλλαχόσε	elsewhither, to another place
ἀλλαχοῦ	elsewhere
ἄλλῃ	in another place, elsewhere
ἀλληγορέω	to speak so as to imply something other than what is said, to interpret allegorically
ἀλληγορία	an allegory
ἀλληλοκτονία	
ἀλληλοφθορία	
ἀλλήλων	of one another, to one another, one another
ἀλλογενής	of another race, a stranger
ἀλλογλωσσία	
ἀλλόγλωσσος	using a strange tongue
ἀλλοδαπός	belonging to another people or land, foreign, strange
ἀλλοεθνής	
ἄλλοθεν	from another place
ἀλλόκοτος	of unusual nature or form, strange, monstrous
ἅλλομαι	to spring, leap, bound
ἄλλος	alius, another, one besides
ἄλλοτε	at another time, at other times
ἀλλότριος	of or belonging to another
ἀλλοτριόχωρος	
ἀλλοτριόω	to estrange from
ἄλλου	
ἀλλόφυλος	of another tribe, foreign
ἀλλοφωνία	
ἄλλως	in another way or manner
ἁλμυρώδης	
ἀλοάω	to thresh, thresh out
ἀλογέω	to pay no regard to
ἀλόγιστος	unreasoning, inconsiderate, thoughtless, heedless
ἄλογος	without λόγος
ἀλόη	
ἁλουργαῖς	
ἁλουργής	wrought in the sea, sea-purple
ἁλουργίς	a purple robe
Ἀλούρου	
Αλουσα	
Ἄλπις	
ἅλς	a lump of salt
ἄλσις	
ἄλσος	a glade or grove
ἀλσώδης	like a grove
ἁλυσιδωτός	
ἅλυσις	a chain
ἀλυσιτελής	unprofitable
ἀλύω	to wander in mind
ἄλφιτον	peeled or pearl-barley
ἅλων	
ἁλώνης	
ἀλώπηξ	a fox
ἅλως	a threshing-floor
ἁλώσιμος	easy to take, win
ἅλωσις	a taking, capture, conquest, destruction
ἅμα	at once, at the same time
Ἀμαδάθου	
Ἀμαθά	
Ἀμαθαίους	
Ἀμάθη	
Ἀμάθην	
ἀμαθής	unlearned, ignorant, stupid, boorish
Ἀμάθης	
ἀμαθία	ignorance
ἀμαθῖτις	
ἄμαθος	sandy soil
Ἀμάθουν	
Ἀμαθοῦν	
Ἀμαθοῦντα	
Ἀμαθοῦντι	
Ἀμαθοῦντος	
Ἀμαληκῖται	
Ἀμαληκίταις	
Ἀμαληκίτας	
Ἀμαληκίτην	
Ἀμαληκίτης	
Ἀμαληκῖτιν	
Ἀμαληκίτου	
Ἀμαληκιτῶν	
Ἀμαλῆκος	
Ἀμαλήκου	
Ἀμάνῃ	
Ἀμάνην	
Ἀμάνης	
Ἀμανός	
Ἄμανος	
ἄμαξα	a wagon, wain
ἀμάρα	a trench, conduit, channel
Ἀμαραίου	
Ἀμαράμης	
Ἀμαράμου	
Ἀμαράμῳ	
Ἀμαραψίδου	
Ἀμαρῖνον	
Ἀμαρῖνος	
Ἄμαρις	
ἁμαρτάνω	to miss, miss the mark
ἁμαρτάς	
ἁμάρτημα	a failure, fault, sin
ἁμαρτία	a failure, fault, sin
ἀμάρτυρος	without witness, unattested
Ἀμασᾷ	
Ἀμασᾶ	
Ἀμασάν	
Ἀμασᾶς	
Ἀμασέ	
Ἀμασῆ	
Ἀμασία	
Ἀμασίᾳ	
Ἀμασίαν	
Ἀμασίας	
Ἀμασίου	
ἀμαυρόω	to make dim, faint
ἀμαύρωσις	
ἀμαχεί	without resistance
ἀμαχητί	without battle
ἄμαχος	without battle
ἀμάω	
Ἀμβιβουχος	
ἀμβλίσκω	to cause to miscarry
ἀμβλύνω	to blunt, take the edge off
ἀμβλύς	blunt, dulled, with the edge taken off
Ἀμβρώνας	
ἀμέθυσος	
ἀμέθυστος	not drunken
ἀμείβω	to change, exchange
ἀμείλικτος	unsoftened, cruel
ἀμείνων	better, abler, stronger, braver
ἄμειψις	exchange, interchange
ἀμέλει	never mind
ἀμέλεια	indifference, negligence
ἀμελέτητος	unpractised
ἀμελέω	to have no care for, be neglectful of
ἀμελής	careless, heedless, negligent
ἀμελλητί	
ἄμεμπτος	not to be blamed, blameless
Ἀμενώφει	
Ἀμενώφεως	
Ἀμένωφιν	
Ἀμενώφιος	
Ἀμένωφις	
ἀμεριμνία	
Ἀμεσσής	
ἀμετάβλητος	
ἀμετάγνωστος	
ἀμετάθετος	
ἀμετακίνητος	immovable
ἀμετάλλακτος	
ἀμετάπτωτος	
ἀμέτρητος	unmeasured, immeasurable, immense
ἀμετρητος	
ἄμετρος	without measure, immense, excessive, boundless
ἄμη	a shovel or mattock
ἄμηνιν	
ἄμητος	a reaping, harvesting
ἀμηχανέω	to be at a loss for
ἀμηχανής	
ἀμηχανία	want of means, helplessness, impotence
ἀμήχανος	without means
ἀμίαντος	undefiled
ἀμιγής	unmixed, pure
ἄμικτος	unmingled, that will not mingle or blend
ἅμιλλα	a contest for superiority, a conflict
ἁμιλλάομαι	to compete, vie, contend with
Ἀμινάδαβος	
Ἀμιναδάβου	
ἀμιξία	want of intercourse
ἀμισθί	without reward
Ἀμιτάλης	
Ἀμμαθοῦς	
Ἀμμαθούς	
Ἀμμανῖται	
Ἀμμανίταις	
Ἀμμανίτας	
Ἀμμανίτην	
Ἀμμανίτιδας	
Ἀμμανίτιδι	
Ἀμμανίτιδος	
Ἀμμανῖτιν	
Ἀμμανιτῶν	
Ἄμμανον	
Ἀμμαοῦν	
Ἀμμαοῦντα	
Ἀμμαοῦς	
ἀμμορία	what is not one's fate, bad fortune
Ἄμμων	Zeus-Ammon
Ἀμμῶνα	
Ἀμμώνιος	
ἀμνάς	a lamb
ἀμνή	
ἀμνημόνευτος	unmentioned, unheeded
ἀμνημονέω	to be unmindful
ἀμνήμων	unmindful, forgetful
ἀμνηστία	forgetfulness of wrong: an amnesty
ἄμνηστος	unremembered
ἀμνός	a lamb
Ἀμνου	
Ἀμνών	
Ἀμνῶνα	
Ἀμνῶνος	
αμογίαν	
ἀμοιβάς	for a change of raiment
ἀμοιβεύς	
ἀμοιβή	a requital, recompense, compensation, return, payment
ἀμοιρέω	to have no share in
ἄμοιρος	without share in
Ἀμοραῖον	
ἀμορία	
Ἀμορῖτιν	
Ἀμορραίαν	
Ἀμορραίας	
Ἀμορραῖος	
Ἀμορραίου	
Ἀμορραίους	
Ἀμορραίων	
Ἀμορρῖτιν	
ἁμός	
ἁμοῦ	somewhere or other
Ἄμουρος	
ἀμπέλινος	of the vine
ἄμπελος	a vine
ἀμπελών	a vineyard
ἀμπέχω	to surround, cover
Ἄμπιος	
ἄμπωτις	a being sucked back, the ebb-tide
ἀμύγδαλον	
ἀμύγδαλος	an almond-tree
ἀμύνης	
ἀμύντης	
Ἀμύντης	
ἀμύνω	to keep off, ward off
ἀμφαγνυμένον	
Ἀμφεκᾶν	
ἀμφήριστος	contested on both sides
ἀμφί	on both sides
ἀμφιάζω	to clothe
