Field1	Field2
ἀγροῖκος	
ἄγροικος	of or in the country
Ἀγρόλης	
ἀγρός	fields, lands
Ἀγροτέρη	
ἀγρότερος	wild
ἄγρωστις	a grass that mules fed on
ἀγυιά	a street, highway
Ἀγυιεύς	guardian of the streets
ἀγυιεύς	
Ἀγχάσιος	
Ἀγχέσμιος	
Ἀγχεσμός	
Ἀγχίαλος	
ἀγχίαλος	near the sea
ἀγχιβαθής	deep near shore
Ἀγχιρόης	
Ἀγχίσης	
Ἀγχισίη	
ἀγχοῦ	near, nigh
ἄγχω	to compress, press tight
ἄγω	to lead or carry, to convey, bring
ἀγώγιμος	easy to be led or carried
ἀγών	a number of people brought together, a gathering, assembly
ἀγωνίζομαι	to contend for a prize
ἀγώνισμα	a contest
ἀγωνιστής	a rival
ἀγωνοθετέω	to direct the games, exhibit them
ἀγωνοθέτης	judge of the contests, director of the games
ἄγωνος	
Ἀγώριος	
ἀδάμας	
Ἀδαμάτας	
ἀδεής	without fear, fearless
ἄδεια	freedom from fear
ἀδείμαντος	fearless, dauntless
Ἀδείμαντος	
ἀδελφή	a sister
ἀδελφιδέος	a brother's or sister's son, a nephew
ἀδελφιδῆ	a brother's or sister's daughter, a niece
ἀδελφός	sons of the same mother
ἀδέψητος	untanned
ἄδηλος	not seen or known, unknown, obscure
ᾍδης	Hades or Pluto
ἀδιάλλακτος	
ἀδικέω	to do wrong
ἀδίκημα	a wrong done, a wrong
ἀδικία	wrong-doing, injustice
ἄδικος	wrong-doing, unrighteous, unjust
Ἄδμητος	
ἄδμητος	unbroken
ἀδόκητος	unexpected
ᾀδόμενονἐς	
ἄδοξος	inglorious, disreputable
ἅδος	satiety, loathing
Ἀδραμύττιον	
Ἀδράστεια	the Inevitable
Ἄδραστος	
ἄδραστος	not running away, not inclined to do so
Ἄδρηστος	
Ἀδριανός	Adriatic
Ἀδρίας	the Adriatic
ἀδύνατος	unable
ἄδυτον	the innermost sanctuary
ἄδυτος	not to be entered
Ἄδωνις	Adonis
Ἀέθλιος	
ἀέθλιος	
ἀεί	always, for ever
ἀείδω	to sing
ἀείρω	to lift, heave, raise up
ἄεισμα	
ἀεκούσιος	against one's will, involuntary
ἀέκων	against one's will, unwilling
ἄελπτος	unexpectedly
ἀέναος	ever-flowing
ἀενάων	
Ἀερόπη	
Ἀέροπος	
Ἀέτιος	
ἀετός	an eagle
Ἀζάν	
Ἀζᾶνα	
Ἀζᾶνες	
Ἀζᾶνι	
Ἀζανία	
Ἀζανίη	
Ἀζάνιος	
Ἀζᾶνος	
ἀζάνω	to dry, parch up
Ἀζεύς	
ἀζήμιος	free from further payment: without loss, scot-free
Ἀζής	
ἀήδονος	
ἀηδών	the songstress
ἀήθεια	unaccustomedness
ἀήθης	unwonted, unusual
ἄημι	to breathe hard, blow
ἀήρ	the lower air, the air
ἀησσητος	
ἀήττητος	
Ἀθαμάντιος	
Ἀθάμας	
Ἀθάναθεν	
Ἀθαναίων	
ἀθάνατος	undying, immortal
Ἀθανεᾶτις	
ἀθέμιστος	lawless, without law
Ἀθέρη	
ἀθερής	
Ἀθερίων	
Ἀθῆναι	the city of Athens
Ἀθήναια	
Ἀθήναιον	the temple of Athena
Ἀθήναιος	
Ἀθηναῖος	Athenian, of or from Athens
Ἀθήνευς	
Ἀθήνη	Athena
Ἀθήνησιν	at Athens
Ἀθηνόδωρος	
ἀθλέω	having contended with
ἀθλητής	a prizefighter
ἄθλιος	gaining the prize
ἀθλοθέτης	one who awards the prize, the judge
ἆθλον	the prize of contest
ἆθλος	a contest for a prize
Ἀθμονεύς	
ἀθρέω	to look at, gaze at, observe, perceive
ἀθροίζω	to gather together, to muster
ἀθρόος	in crowds or masses, crowded together
ἀθυμέω	to be disheartened, lose heart
ἄθυμος	without heart, fainthearted
αἴ	ha!
Αἶα	
Αἰάκειον	
Αἰακίδης	son of Aeacus
Αἰακός	
Αἰαντίδης	
Αἰαντίς	
Αἴας	Ajax
Αἰγαί	
Αἰγαῖος	Aegaean
Αἰγεί̈δης	
Αἰγείρα	
Αἰγειρᾶται	
Αἰγειράταις	
Αἰγειρᾶτιν	
Αἰγειρατῶν	
αἴγειρος	the poplar
αἴγεος	a goat's skin
Αἰγεύς	
Αἴγιαι	
Αἰγιάλεια	
Αἰγιάλειος	
Αἰγιάλευς	
Αἰγιαλεύς	
αἰγιαλός	the sea-shore, beach, strand
Αἰγιαλός	
Αἰγιεῖς	
Αἰγιεύς	
Αἰγιεῦσι	
Αἰγιεῦσιν	
Αἴγιλα	
Αἰγίμιος	
Αἴγινα	Aegina
Αἰγιναίη	Aegina
Αἰγιναῖος	of Aegina
αἰγίνη	
Αἰγινήτης	an Aeginetan
Αἰγινητικός	
Αἴγιον	
Αἰγιόν	
Αἴγιος	
αἰγίοχος	Aegis-bearing
αἰγίς	the aegis or shield
Αἰγίς	
Αἴγισθος	
Αἴγλη	
αἰγοβόλος	
Αἰγόσθενα	
Αἰγοσθένοις	
αἰγοφάγος	
Αἴγυν	
αἰγυπτία	
Αἰγύπτιος	Egyptian
Αἴγυπτος	the river Nile
Αἴγυρος	
Αἶγυς	
Αἰγύς	
Αἰγῦται	
Αἰγύτιδος	
Αἰγυτός	
αἰδέομαι	to be ashamed to do
αἰδέσιμος	exciting shame, venerable
Αἵδης	
αἰδοῖον	the genitals, pudenda
αἰδοῖος	regarded with reverence, august, venerable
ἀιδρείη	want of knowledge, ignorance
αἰδώ	
αἰδώς	a sense of shame, shame, modesty, self-respect
Αἰήτης	
αἴητος	terrible, mighty
Αἴθη	
Αἰθίδης	
Αἰθιοπία	Ethiopia
Αἰθιοπικός	Ethiopian
Αἰθιόπιος	
Αἰθίοψ	burnt-face
αἴθουσα	the corridor
Αἰθούσα	
αἴθρη	clear sky, fair weather
Αἴθρη	
αἴθριον	
αἴθριος	clear, bright, fair
αἴθυια	a gull or diver
αἴθω	to light up, kindle
αἰκία	injurious treatment, an affront, outrage
αἷμα	blood
αἱμασιά	a wall
αἱμάσσω	to make bloody stain with blood
Αἱμονιαί	
Αἱμόνιαι	
Αἱμονιάς	
Αἴμονος	
Αἷμος	
Αἱμόστρατος	
αἱμύλος	flattering, wheedling, wily
Αἵμων	
Αἰνείας	
Αἰνεσίδημος	
αἰνετός	praiseworthy
Αἴνητος	
Αἰνιάν	
αἴνιγμα	a dark saying, riddle
αἰνίζω	
αἰνίσσομαι	to speak in riddles
αἰνός	dread, dire, grim
Αἶνος	
αἴξ	a goat
Αἰολεύς	an Aeolian
αἰολέω	
Αἰολίδης	
Αἰόλιος	
Αἰολίς	
Αἴολος	
αἰόλος	quick-moving
Αἴπεια	
αἰπεινός	high, lofty
αἰπολέω	to tend goats
αἰπόλιον	a herd of goats
αἰπός	high, lofty
Αἰπυτίδας	
Αἰπυτιδῶν	
Αἴπυτος	
αἱρετός	that may be taken or conquered
αἱρέω	to take with the hand, grasp
αἴρω	to take up, raise, lift up
Αἴσηπος	
αἰσθάνομαι	to perceive, apprehend by the senses, to see, hear, feel
αἴσθησις	perception by the senses
Αἰσιμίδης	
αἴσιμος	fatal
αἴσιος	boding well, auspicious
αἶσις	
ἀίσσω	to move with a quick shooting motion, to shoot, dart, glance
αἰσυμνάω	to rule over
Αἰσυμνήτης	
Αἰσύμνιον	
Αἴσυμνος	
Αἴσυπος	
Αἰσχητάδου	
Αἰσχίνης	
αἶσχος	shame, disgrace
αἰσχρός	causing shame, abusive
Αἰσχύλινος	
Αἰσχύλος	
αἰσχύνη	shame done one, disgrace, dishonour
αἰσχύνω	to make ugly, disfigure, mar
αἰτέω	to ask, beg
αἰτία	a charge, accusation
αἰτιάομαι	to charge, accuse, censure, blame
αἴτιος	to blame, blameworthy, culpable
Αἰτναῖος	of or belonging to Etna
Αἴτνη	
Αἰτωλία	
Αἰτωλίη	
Αἰτωλικός	
Αἰτώλιος	
Αἰτωλοί	
Αἰτωλός	
αἰφνίδιος	unforeseen, sudden
Αἰχμαγόρης	
αἰχμάλωτος	taken by the spear, captive to one's spear, taken prisoner
Αἰχμέης	
αἰχμή	the point of a spear
αἰχμητής	a spearman
Αἶχμις	
Αἰχύλου	
αἰών	a period of existence
αἰωρέω	to lift up, raise
Ἀκαδήμεια	the Academy
ἀκάθεκτος	
Ἀκακαλλίς	
ἀκάκης	
ἀκακήσιος	
Ἀκακήσιος	
Ἄκακος	
ἄκακος	unknowing of ill, guileless
ἀκάμας	untiring, unresting
Ἀκάμας	
ἄκανθα	a thorn, prickle
Ἄκανθος	
ἄκανθος	
Ἀκαρνάν	
Ἀκαρνανίη	
ἀκαρπία	unfruitfulness, barrenness
ἄκαρπος	without fruit, barren
Ἄκαστος	
ἄκαστος	
ἀκέομαι	to heal, cure
ἀκερσεκόμης	with unshorn hair
Ἀκεσίδης	
ἀκέσιος	
Ἄκεσις	
ἄκεσις	a healing, cure
ἄκεσμα	a remedy, cure
Ἀκέστιον	
Ἀκέστωρ	
ἀκέστωρ	a healer, saviour
Ἄκης	
Ἀκίδας	
ἀκινάκης	a short straight sword
ἀκίνδυνος	without danger, free from danger
ἀκίνητος	unmoved, motionless
ἀκίς	a point, the barb
Ἀκιχώριος	
ἀκμάζω	to be in full bloom, be at one's prime or perfection
ἀκμαῖος	in full bloom, at the prime, blooming, vigorous
ἀκμή	a point, edge
ἀκμηνός	full-grown
ἀκμής	untiring, unwearied
ἄκμων	a thunderbolt
ἀκοή	a hearing, the sound heard
ἀκοίτης	a bedfellow, spouse, husband.
ἀκολουθέω	to follow
ἀκόλουθος	following, attending on
ἀκονιτί	without the dust of the arena
ἀκοντίζω	to hurl a javelin
Ἀκόντιον	
ἀκόντιον	
ἄκος	a cure, relief, remedy for
ἄκοσμος	without order, disorderly
Ἀκουσίλαος	
ἀκούσιος	
ἄκουσις	
ἄκουσμα	a thing heard
ἀκούω	to hear
ἄκρα	a headland, foreland, cape
Ἀκραγαντῖνος	
Ἀκραίη	
ἀκραῖος	dwelling on the heights
Ἀκραίφνιον	
ἀκρατής	powerless, impotent
ἄκρατος	unmixed, sheer
Ἄκρατος	
ἀκρατοφόρος	
Ἀκρατοφόρος	
ἀκρατῶς	
ἀκρία	
Ἀκρίαι	
Ἀκριαί	
Ἀκριᾶται	
ἀκρίβεια	exactness, minute accuracy, precision
ἀκριβής	exact, accurate, precise, made or done to a nicety
ἀκριβόω	to make exact or accurate
ἀκριβῶς	
ἀκρίς	a locust
Ἀκρίσιος	
Ἀκρίτης	
Ἀκρίφιος	
ἀκροάομαι	to hearken to, listen to
ἀκροθίνιον	the topmost part of a heap, the choice part, first-fruits
Ἀκροκόρινθος	the citadel of Corinth
ἀκροκόρινθος	
ἀλοιφή	anything used for anointing, hog's-lard, grease, unguent
Ἀλόπη	
Ἁλοῦντα	
Ἁλοῦντος	
ἄλοχος	a bedfellow, spouse, wife
Ἀλπίον	
ἅλς	a lump of salt
ἄλσις	
ἄλσος	a glade or grove
ἁλτήρ	
Ἄλτις	
Ἀλυάττης	
Ἄλυπος	
ἄλυπος	without pain
ἅλυσις	a chain
ἀλύσκω	to flee from, shun, avoid, forsake
ἄλυσσον	
ἄλυσσος	
Ἄλυσσος	
ἀλύσσω	to be uneasy, be in distress
ἀλφάνω	to bring in, yield, earn
Ἀλφειαίᾳ	
Ἀλφειαίαν	
Ἀλφειαίας	
Ἀλφειός	
Ἀλφεσίβοια	
ἀλφεσίβοιος	bringing in oxen
Ἄλφιος	
ἄλφιτον	peeled or pearl-barley
ἀλφός	whiteness: white leprosy
ἀλωεύς	
Ἀλωεύς	
ἅλων	
ἁλώνης	
Ἀλώπεκος	
ἀλώπηξ	a fox
ἅλως	a threshing-floor
ἁλώσιμος	easy to take, win
ἅλωσις	a taking, capture, conquest, destruction
Ἁλώτια	
ἅμα	at once, at the same time
Ἀμάδοκος	
Ἀμαζονικός	of or like the Amazons
Ἀμαζόνιος	
Ἀμαζών	the Amazons
ἀμαθής	unlearned, ignorant, stupid, boorish
ἀμαθία	ignorance
Ἀμαθοῦντι	
Ἀμαθουσίοις	
Ἀμαλθεία	
ἄμαξα	a wagon, wain
ἁμαρτάνω	to miss, miss the mark
ἁμάρτημα	a failure, fault, sin
ἁμαρτία	a failure, fault, sin
Ἀμαρυγκεύς	
Ἀμάρυνθος	
Ἀμαρυσίη	
ἀμαυρός	dimly seen, dim, faint, baffling sight
ἀμαχεί	without resistance
Ἀμβολογήρα	
Ἀμβολογήρη	
Ἀμβούλιος	
Ἀμβρακίη	
Ἀμβρακιώτης	
Ἀμβροσσεῖς	
Ἀμβροσσεύς	
Ἀμβροσσεῦσιν	
Ἀμβροσσέων	
Ἄμβροσσον	
Ἄμβροσσος	
Ἀμβρόσσου	
Ἀμβρόσσῳ	
ἄμβροτος	immortal, divine
ἀμείβω	to change, exchange
ἀμείλιχος	implacable, relentless
Ἀμείλιχος	
ἀμείνων	better, abler, stronger, braver
ἀμελέω	to have no care for, be neglectful of
ἀμελής	careless, heedless, negligent
Ἀμέρτης	
ἀμητής	
ἄμητος	a reaping, harvesting
ἀμιγής	unmixed, pure
ἄμικτος	unmingled, that will not mingle or blend
ἅμιλλα	a contest for superiority, a conflict
Ἄμιλος	
Ἀμίνιος	
ἄμμος	sand
Ἄμμων	Zeus-Ammon
Ἀμμώνιος	
ἀμνήμων	unmindful, forgetful
ἄμνηστος	unremembered
Ἀμνισός	
ἁμός	
ἀμπέλινος	of the vine
ἄμπελος	a vine
ἀμπέχω	to surround, cover
Ἄμπυξ	
ἄμπυξ	a woman's head-band, snood
ἄμπωτις	a being sucked back, the ebb-tide
ἀμύγδαλος	an almond-tree
ἀμυδρός	indistinct, dim, obscure
Ἀμυθάων	
Ἀμύκλαι	a sort of shoes
Ἀμυκλαίζω	
Ἀμυκλαῖον	the temple of Amyclaean Apollo
Ἀμυκλαῖος	
Ἀμύκλης	
ἀμύμων	blameless, noble, excellent
Ἀμυμώνη	
ἀμύντης	
Ἀμύντης	
ἀμύνω	to keep off, ward off
Ἀμφείᾳ	
Ἄμφεια	
Ἄμφειαν	
ἀμφί	on both sides
Ἀμφίαλος	
ἀμφίαλος	sea-girt
Ἀμφίαναξ	
Ἀμφιάραος	Amphiaraus
ἀμφίβολος	put round, encompassing
Ἀμφιδάμας	
ἀμφιδρυφής	having torn both cheeks
ἀμφί-ἐάω	
Ἀμφίθεμις	
ἀμφί-ἴσχω	
Ἀμφικαία	
Ἀμφικλέης	
Ἀμφίκλειαν	
Ἀμφικλείας	
ἀμφί-κλῄζω	
Ἄμφικλος	
ἀμφικτίονες	they that dwell round, next neighbours
Ἀμφικτύονες	the Amphictyons
Ἀμφικτυονία	the Amphictyonic League
ἀμφικτυονία	
Ἀμφικτύων	
Ἀμφίλοχος	
Ἀμφίλυτος	
Ἀμφίμαρος	
ἀμφιμάχομαι	to fight round
Ἀμφίμαχος	
Ἄμφιος	
ἀμφιπολέω	to attend constantly, to attend on, watch, guard
Ἀμφίπολις	
ἀμφίπολις	encompassing a city
ἀμφίπολος	busied about, busy
Ἀμφιπτόλεμος	
ἀμφίς	on or at both sides
ἀμφισβητέω	to stand apart
ἀμφισβήτημα	a point in dispute
ἀμφισβητήσιμος	disputed, disputable
ἀμφισβήτησις	a dispute, controversy, debate
Ἀμφισθένης	
Ἄμφισσα	
Ἀμφισσέας	
Ἀμφισσεῖς	
Ἀμφισσεῦσι	
Ἄμφιτος	
Ἀμφιτρίτη	
Ἀμφιτρύων	
Ἄμφιων	
ἀμφότερος	each or both of two
Ἀμφότερος	
ἀμφοτέρωθεν	from or on both sides, utrinque
ἀμώμητος	unblamed, blameless
αν	
ἄν	
ἀνά	up, upon
ἀνά-ἀνήκω	
ἀνά-ἄντομαι	
ἀνά-ἀφύσσω	
ἀναβαθμός	
ἀναβαίνω	to go up, mount, to go up to
ἀναβασμός	
ἀναβάτης	one mounted
ἀναβιβάζω	to make go up, cause to mount
ἀναβιόω	to come to life again, return to life
ἀναβλαστάνω	to shoot up, grow up again
ἀναβλέπω	to look up
ἀναβολή	that which is thrown up, a mound
ἀναγελάω	to laugh loud
ἀναγιγνώσκω	to know well, know certainly
ἀναγκάζω	to force, compel
ἀναγκαίη	
ἀναγκαῖον	a place of constraint, a prison
ἀναγκαῖος	with or by force
ἀνάγκη	force, constraint, necessity
ἀνά-γνωρίζω	
ἀναγορεύω	to proclaim publicly
ἀναγράφω	to engrave and set up
Ἀναγυράσιος	
ἀνάγω	to lead up
ἀναγωγή	a leading up
ἀναδασμός	re-distribution or partition
ἀναδατέομαι	to divide anew, redistribute
ἀναδείκνυμι	to lift up and shew
ἀναδέχομαι	to take up, catch, receive
ἀναδέω	to bind or tie up
ἀνά-δέω	
ἀναδιδάσκω	to teach otherwise or better
ἀναδίδωμι	to hold up and give
ἀναδύνω	to come to the top of water
ἀνά-ἔθω	
ἀνά-ἐράω	
ἀνά-ἐρῶ	
ἀνά-ἐφύω	
ἀναζεύγνυμι	to yoke again
ἀναζέω	to boil up or bubble up
ἀναζητέω	to examine into, investigate
ἀναθαρσέω	to regain courage
ἀνά-θέω	
ἀνάθημα	a votive offering set up
ἀναίδεια	shamelessness, impudence, effrontery
Ἀναίη	
Ἀναίιτις	
ἀναίρεσις	a taking up
ἀναιρέω	to take up, raise
ἀναίσχυντος	shameless, impudent
ἀνά-ἴσχω	
ἀναίτιος	not being the cause
ἀνακαίω	to light up
ἀνακαλέω	to call up the dead
ἀνάκειμαι	to be laid up
ἀνακεράννυμι	to mix up or again
ἀνακινέω	to sway or swing to and fro
ἀνακλαίω	to weep aloud, burst into tears
Ἀνακληθρίδα	
ἀνάκλησις	a calling on, invocation
ἀνακλίνω	to lean
ἀνακοινόω	to communicate
ἀνακομίζω	to carry up
ἀνακόπτω	
ἀνακουφίζω	to lift up
Ἀνακρέων	
ἀνακτάομαι	to regain for oneself, get back again, recover
ἀνακτορία	management
ἀνακτόριος	belonging to a lord or king, royal
Ἀνακτόριος	
ἀνάκτορον	a palace
Ἀνάκτορος	
ἀναλαμβάνω	to take up, take into one's hands
ἀνάλγητος	without pain
ἀναλίσκω	to use up, to spend, lavish or squander
ἀνάλλομαι	to leap
ἀναλογίζομαι	to reckon up, sum up
ἀνάλογος	proportionate
ἀνάλωμα	expenditure, cost
ἀνάλωτος	not to be taken, invincible, impregnable
ἀναμάρτητος	without missing, unfailing, unerring
ἀναμάσσω	to wipe off
ἀναμένω	to wait for, await
ἀναμίγνυμι	to mix up, mix together
ἀναμιμνήσκω	to remind
ἀναμίξ	promiscuously
ἀνάμνησις	a calling to mind, recollection
ἀνανδρία	want of manhood
ἀνανεόομαι	to renew
ἀνά-νήχω	
ἀνάντης	up-hill, steep
Ἄναξ	
ἄναξ	a lord, master
Ἀναξαγόρης	
Ἀναξαγορίδαι	
Ἀναξαγοριδῶν	
Ἀναξάνδρη	
Ἀναξανδρίδης	
Ἀνάξανδρος	
ἀναξηραίνω	to dry up
ἀναξία	a command, behest
Ἀναξιβίη	
Ἀναξίδαμος	
Ἀναξίης	
Ἀναξικράτης	
