Field1	Field2
ΑΜΕ	
ΑΜΖ	
ἀμφότερος	each or both of two
ΑΝ	
ἄν	
ἀνά	up, upon
ἀναγράφω	to engrave and set up
ἀναλογία	proportion
ἀνάλογος	proportionate
ἀνάπαλιν	back again
ἀναπληρόω	to fill up
ἀνά-στατόω	
ἀναστρέφω	to turn upside down, upset
ἀναστροφή	a turning upside down, upsetting
ἄνισος	unequal, uneven
ἀνισόω	to make equal, equalise
ἀνίστημι	to make to stand up, raise up
ἀντί-ἵημι	
ἀντιπάσχω	to suffer in turn
ἀντιπεπονθέτωσαν	
ἀντί-ὑφαιρέω	
ΑΞ	
ΑΞΒΟΓΠΔΡ	
ΑΞΖΓ	
ἄξος	
ἄξων	an axle
ΑΟ	
ἅπαξ	once, once only, once for all
ἅπας	quite all, the whole
ἄπειρος	
ἀπεναντίον	the opposite
ἀπεναντίος	
ἀπέχω	to keep off or away from
ἀπλατής	
ἁπλός	
ἁπλόω	to make single, to unfold, stretch out
ἁπλῶς	singly, in one way
ἀπό	from, away from. c. gen.
ἀπόδειξις	a shewing forth, exhibiting
ἀποκαθίστημι	to re-establish, restore, reinstate
ἀπολαμβάνω	to take or receive from
ἀπότμημα	
ἀποτομάς	
ἀποτομεύς	
ἀποτομή	a cutting off
ἅπτω	to fasten, bind fast
ἀπώτερος	
ΑΡ	
ἄρα	
ἀριθμέω	to number, count or reckon up
ἀριθμητικός	of or for reckoning, arithmetical
ἀριθμός	number
ἀρκέω	to ward off, keep off
ἄρον	
ἄρος	
ἀρτάω	to fasten to or hang
ἀρτιάκις	
ἀρτιόπλευρος	
ἄρτιος	complete, perfect of its kind, suitable, exactly fitted
ἀρτιός	
ἀρχή	a beginning, origin, first cause
ἄρχω	to be first
ἀσύμμετρος	having no common measure
ἀσύμπτωτος	
αΤ	
ΑΤΒΥ	
ΑΤΒΥΓΦΔΧ	
ἄτμητος	not cut up, unravaged
ἄτοπος	out of place
ΑΥ	
αὐτόθεν	from the very spot
αὐτός	self
αὐτοῦ	at the very place, just here, just there
ἀφαιρέω	to take from, take away from
ἁφάω	to handle, rub, polish
ἁφή	a lighting, kindling
ΑΨ	
ΑΩ	
Β	
β	
ΒΑ	
ΒΑΓ	
ΒΑΔ	
ΒΑΔΓ	
ΒΑΕ	
ΒΑΕΔ	
βάζω	to speak, say
ΒΑΗ	
ΒΑΘ	
βάθος	depth or height
βαίνω	to walk, step
ΒΑΚ	
ΒΑΛ	
ΒΑΜ	
ΒΑΝ	
βάσις	a stepping, step
ΒΓ	
ΒΓΑ	
ΒΓΔ	
ΒΓΔΕ	
ΒΓΕ	
ΒΓΖ	
ΒΓΗ	
ΒΓΚ	
ΒΔ	
ΒΔΑ	
ΒΔΓ	
ΒΔΕ	
ΒΔΕΓ	
ΒΔΗ	
ΒΕ	
ΒΕΑ	
βεβηκέτωσαν	
ΒΕΓ	
ΒΕΔ	
ΒΕΖ	
ΒΕΖΗ	
ΒΕΘ	
ΒΖ	
ΒΖΓ	
ΒΖΔ	
ΒΖΕ	
ΒΖΗ	
ΒΖΚ	
ΒΖΜ	
ΒΖΝ	
ΒΗ	
ΒΗΑ	
ΒΗΓ	
ΒΗΘ	
ΒΗΘΔ	
ΒΗΚ	
ΒΗΛ	
ΒΗΜΛ	
ΒΗΤ	
ΒΘ	
ΒΘΑ	
ΒΘΖ	
ΒΘΗ	
βιβλίον	a paper, scroll, letter
ΒΚ	
ΒΚΑ	
ΒΚΓ	
ΒΚΔ	
ΒΚΖ	
ΒΚΛ	
ΒΚΤ	
ΒΚΤΛ	
ΒΛ	
ΒΜ	
ΒΜΓ	
ΒΜΔ	
ΒΝ	
ΒΝΖ	
ΒΞ	
ΒΞΔ	
ΒΟ	
ΒΡ	
ΒΣ	
ΒΣΗ	
ΒΤ	
ΒΥ	
ΒΥΦ	
ΒΥΦΓΧ	
ΒΦ	
ΒΧ	
ΒΧΓ	
ΒΨ	
ΒΩ	
Γ	
ΓΑΒ	
ΓΑΔ	
ΓΑΕ	
γάρ	for
ΓΒ	
ΓΒΑ	
ΓΒΔ	
ΓΒΕ	
ΓΒΕΖ	
ΓΒΖ	
ΓΒΗ	
ΓΒΚ	
ΓΒΛ	
ΓΔ	
ΓΔΑ	
ΓΔΒ	
ΓΔΕ	
ΓΔΕΒ	
ΓΔΕΖ	
ΓΔΖ	
ΓΔΗ	
ΓΔΘΗ	
ΓΔΚ	
γε	at least, at any rate
ΓΕΑ	
ΓΕΒ	
ΓΕΔ	
ΓΕΖ	
ΓΕΖΒ	
ΓΕΖΔ	
ΓΖ	
ΓΖΒ	
ΓΖΔ	
ΓΖΕ	
ΓΖΛ	
ΓΖΝ	
ΓΗ	
ΓΗΒ	
ΓΗΔ	
ΓΗΔΘ	
ΓΗΖ	
ΓΗΘ	
ΓΗΚ	
ΓΗΚΒ	
ΓΘ	
ΓΘΑ	
ΓΘΗ	
ΓΙ	
γίγνομαι	to come into being
ΓΚ	
ΓΚΜ	
ΓΛ	
ΓΜ	
ΓΝ	
γνώμων	one that knows or examines, a judge, interpreter
ΓΞ	
ΓΟ	
ΓΠ	
ΓΡ	
γραμμή	the stroke
γράφω	to scratch, scrape, graze
ΓΤ	
ΓΦ	
ΓΦΔΧ	
γωνία	a corner, angle
δ	
Δ	
ΔΑ	
ΔΑΒ	
ΔΑΓ	
ΔΑΕ	
ΔΑΖ	
ΔΑΗ	
ΔΒ	
ΔΒΑ	
ΔΒΓ	
ΔΒΓΖ	
ΔΒΕ	
ΔΒΖ	
ΔΒΗ	
ΔΓ	
ΔΓΑ	
ΔΓΒ	
ΔΓΕ	
ΔΓΖ	
ΔΓΜ	
ΔΕ	
δέ	but
ΔΕΑ	
ΔΕΒ	
ΔΕΓ	
ΔΕΖ	
ΔΕΖΗ	
ΔΕΖΘ	
ΔΕΗ	
ΔΕΘ	
δεῖ	it is binding on
δείκνυμι	to bring to light, display, exhibit
δεικτέον	
δεικτέος	to be shown
δεῖξις	
δείξις	
δεκαγώνου	
δεκαπέντε	
δέκατος	tenth
δεκατόω	to take tithe of
ΔΕΜ	
δέον	that which is binding, needful, right, proper
δεύτερος	second
δέχομαι	to take, accept, receive
δέω	
ΔΖ	
ΔΖΒ	
ΔΖΓ	
ΔΖΕ	
ΔΖΗ	
ΔΖΘ	
ΔΖΜ	
ΔΖΝ	
δή	exactness
ΔΗ	
ΔΗΒ	
ΔΗΓ	
ΔΗΕ	
ΔΗΖ	
δηλαδή	quite clearly, manifestly
δηλονότι	quite clearly, manifestly, plainly
δῆλος	visible, conspicuous
ΔΘ	
ΔΘΑ	
ΔΘΕ	
ΔΘΚ	
ΔΙ	
διά	through c. gen. through, by means of c. acc.
διάγω	to carry over or across
διαγώνιος	
διαίρεσις	a dividing, division
διαιρέω	to take one from another, to cleave in twain, to divide into parts
διαλείπω	to leave an interval between
διάμετρον	a measured allowance, rations
διάμετρος	the diameter or diagonal
διάστημα	an interval
διαφέρω	to carry over or across
δίδωμι	to give
δίμοιρος	divided in two, double
διό	wherefore, on which account
διπλάζω	to double
διπλασιάζω	to double
διπλάσιος	twofold, double, twice as much as, twice as many as, as long as
διπλασίων	
διπλόος	twofold, double
διπλόω	to double
δίς	twice, doubly
δίχα	in two, asunder
διχοτομία	
ΔΚ	
ΔΚΓ	
ΔΚΛ	
ΔΚΜ	
ΔΛ	
ΔΛΓ	
ΔΛΕ	
ΔΛΘ	
ΔΜ	
ΔΜΒ	
ΔΝ	
ΔΝΜ	
ΔΞ	
ΔΞΥ	
ΔΟ	
ΔΠΡΣ	
ΔΡ	
ΔΤ	
ΔΤΑΥΒ	
ΔΤΑΥΒΦΓΧ	
ΔΤΥ	
ΔΥ	
δυάς	the number two
ΔΥΕ	
δύναμαι	to be able, capable, strong enough
δύναμις	power, might, strength
δυνατέω	to be powerful, mighty
δυνατός	strong, mighty, able
δύο	two
δύω	to strip off
ΔΨ	
ΔΩ	
δώδεκα	twelve
δωδεκάεδρος	
ε	
ἕ	sui.
Ε	
ΕΑ	
ΕΑΒ	
ΕΑΓ	
ΕΑΔ	
ΕΑΖ	
ΕΑΘ	
ἐάν	if haply
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ΕΒ	
ΕΒΑ	
ΕΒΓ	
ΕΒΓΑ	
ΕΒΓΖ	
ΕΒΓΘ	
ΕΒΔ	
ΕΒΔΞ	
ἕβδομος	seventh
ΕΒΖ	
ΕΒΖΔ	
ΕΒΖΗ	
ΕΒΗ	
ΕΒΚΘ	
ΕΓ	
ΕΓΒ	
ἐγγίων	nearer, nearest
ἐγγραφεύς	
ἐγγραφή	a registering, registration
ἐγγράφω	to mark in or on, to paint on
ΕΓΔ	
ΕΓΖ	
ΕΓΗ	
ἐγώ	ego
ΕΔ	
ΕΔΑ	
ΕΔΒ	
ΕΔΓ	
ΕΔΓΒ	
ΕΔΓΒΑ	
ΕΔΖ	
ΕΔΗ	
ΕΔΜ	
ΕΔΤ	
ἔδω	to eat
ΕΖ	
ΕΖΒ	
ΕΖΓ	
ΕΖΔ	
ΕΖΗ	
ΕΖΗΘ	
ΕΖΗΘΚ	
ΕΖΗΘΝ	
ΕΖΚ	
ΕΖΝ	
ΕΗ	
ΕΗΒ	
ΕΗΓ	
ΕΗΓΔ	
ΕΗΓΖ	
ΕΗΓΘ	
ΕΗΔ	
ΕΗΖ	
ΕΘ	
ΕΘΓ	
ΕΘΓΖ	
ΕΘΖ	
ΕΘΗ	
ΕΘΚ	
ΕΘΛ	
ΕΘΝ	
ΕΘΠΟ	
ΕΙ	
εἰ	whether.
εἴδομαι	are visible, appear
εἶδος	that which is seen, form, shape, figure
εἰκοσάεδρος	
εἴκοσι	twenty
εἰκοσιπενταπλάσιον	
εἰμί	to be, to exist
εἴπερ	strengthd. for
εἰς	into, to c. acc.
εἷς	
εἴτε	
ΕΚ	
ἐκ	from out of
ἐκ-ἀκολουθέω	
ἕκαστος	every, every one, each, each one
ἑκάτερος	each of two, either, each singly
ἐκβάλλω	to throw or cast out of
ἐκεῖνος	the person there, that person or thing
ΕΚΖ	
ΕΚΖΛ	
ΕΚΖΛΗ	
ΕΚΖΛΗΜΘΝ	
ΕΚΘ	
ἔκκειμαι	to be cast out or exposed
ἕκτη	
ἐκτίθημι	to set out, place outside
ἐκτός	outside
ἕκτος	sixth
ΕΛ	
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
ἐλαύνω	to drive, drive on, set in motion
ἐλάχιστος	the smallest, least
ΕΛΖ	
ΕΛΘ	
ΕΛΚ	
ἔλλειμμα	
ἐλλείπω	to leave in, leave behind
ΕΜ	
ΕΜΓ	
ΕΜΔ	
ἐμπίπτω	to fall in or upon or into
ἔμπροσθεν	before, in front
ἐν	in, among. c. dat.
ΕΝ	
ἐναλλάξ	crosswise
ἐναρμόζω	to fit or fix in
ἑνδέκατος	the eleventh
ἐνδέχομαι	to take upon oneself
ἕνεκα	on account of, for the sake of, because of, for
ἐνναπλάσιον	
ἐννέα	nine
ἕνος	belonging to the former of two periods, last year's
ἐν-περιέχω	
ἐν-περιχέω	
ἐντός	within, inside
ἕξ	six
ΕΞ	
ἑξάγωνος	
ἑξαπλάσιος	six times as large as
ἑξαπλασίων	
ἑξῆς	one after another, in order, in a row
ἕξις	a having, possession
ἔξωθεν	from without
ΕΟ	
ΕΟΖ	
ΕΟΖΠΗΡΘΣ	
ΕΠ	
ἐπάνω	above, atop, on the upper side or part
ἐπαφάω	to touch on the surface, stroke
ἐπαφή	touch, touching, handling
ἐπεί	after that, after (postquam), since, when (quum)
̓επεί	
ἐπείπερ	seeing that
ἐπέχω	to have or hold upon
ΕΠΖ	
ἐπί	on, upon with gen., dat., and acc.
ἐπιδείκνυμι	to exhibit as a specimen
ἐπιέννυμι	to put on besides or over
ἐπιζεύγνυμι	to join at top
ἐπιλογίζομαι	to reckon over, conclude
ἐπινοέω	to think on or of, contrive
ἐπίπεδος	to the level of the ground, level
ἐπισκέπτομαι	
ἐπίσκεψις	inspection, visitation
ἐπίταξις	an injunction
ἐπιτάσσω	to put upon
ἐπιτήκω	to melt upon, pour when melted over
ἐπίτριτος	one and a third
ἐπιφαίνω	to shew forth, display, shew off
ἐπιφάνεια	manifestation
ἕπομαι	
ΕΡ	
ἔρδω	to do
ἔρχομαι	to come or go
ἐρῶ	I will say or speak
ΕΣ	
ἐσθίω	to eat
̓́εστωσαν	
ἔσχατος	outermost
ΕΤ	
ἑτερόμηκες	
ἕτερος	one of the
ἔτι	yet, as yet, still
εὐθεῖα	
εὐθύγραμμος	
εὐθύς	
εὑρίσκω	to find
ΕΦ	
ἐφάπτω	to bind on or to
ἐφαρμόζω	to fit on or to, to fit
ἐφάρμοσις	
ἐφέζομαι	to sit upon
ἐφεξῆς	in order, in a row, one after another
ἐφεστάτωσαν	
ἐφίστημι	to set or place upon
ΕΦΨ	
ἐχέτης	a man of substance
Ἔχετος	
ἔχις	an adder, viper
ἔχω	to have or to hold
ΕΩ	
ἕως	until, till
Ζ	
ΖΑ	
ΖΑΒ	
ΖΑΒΓΔ	
ΖΑΓ	
ΖΑΓΔ	
ΖΑΔ	
ΖΑΗ	
ΖΒ	
ΖΒΑ	
ΖΒΓ	
ΖΒΔ	
ΖΒΕ	
ΖΒΘ	
ΖΓ	
ΖΓΒΕ	
ΖΓΒΗ	
ΖΓΔ	
ΖΓΔΗ	
ΖΓΕ	
ΖΓΗ	
ΖΓΚ	
ΖΓΛ	
ΖΔ	
ΖΔΒ	
ΖΔΓ	
ΖΔΕ	
ΖΔΗ	
ΖΔΘΜ	
ΖΕ	
ΖΕΑ	
ΖΕΒ	
ΖΕΓ	
ΖΕΓΗ	
ΖΕΔ	
ΖΕΗ	
ΖΕΘ	
ΖΕΝ	
Ζεύς	Zeus
ΖΗ	
ΖΗΓ	
ΖΗΔ	
ΖΗΕ	
ΖΗΘ	
ΖΗΘΚ	
ΖΗΘΚΛ	
ΖΗΘΚΛΝ	
ΖΗΘΝ	
ΖΗΛ	
ΖΗΝ	
ΖΘ	
ΖΘΓ	
ΖΙ	
ΖΚ	
ΖΚΓ	
ΖΚΘ	
ΖΚΜ	
ΖΛ	
ΖΛΓ	
ΖΛΗ	
ΖΛΜ	
ΖΜ	
ΖΜΔ	
ΖΜΝ	
ΖΜΟ	
ΖΜΟΝ	
ΖΝ	
ΖΝΗ	
ΖΞ	
ΖΟ	
ΖΠ	
ΖΠΗ	
ΖΡ	
ΖΡΗ	
ΖΦ	
ΖΨ	
ᾗ	which way, where, whither, in or at what place
ἤ	
Η	
ΗΑ	
ΗΑΒ	
ΗΑΓ	
ΗΑΛ	
ΗΒ	
ΗΒΑ	
ΗΒΓ	
ΗΒΓΑ	
ΗΒΕ	
ΗΒΕΑ	
ΗΒΘ	
ΗΒΚ	
ΗΓ	
ΗΓΒ	
ἡγέομαι	to go before, lead the way
ΗΓΖ	
ΗΓΘ	
ΗΔ	
ΗΔΒ	
ΗΔΓ	
ΗΔΕ	
ΗΔΖ	
ἤδη	by this time, before this, already
ΗΔΘ	
ἦδος	delight, enjoyment, pleasure
ΗΕ	
ΗΕΒ	
ΗΕΓ	
ΗΕΖ	
ΗΕΘ	
ΗΕΘΜ	
ΗΕΚΝ	
ΗΖ	
ΗΖΒ	
ΗΖΓ	
ΗΖΕ	
ΗΖΘ	
ΗΖΛ	
ΗΖΝ	
ΗΘ	
ΗΘΒ	
ΗΘΔ	
ΗΘΖ	
ΗΘΚ	
ΗΘΚΛ	
ΗΘΚΛΜ	
ΗΘΚΛΜΝ	
ΗΘΛ	
ΗΘΜ	
ΗΚ	
ΗΚΒ	
ΗΚΔ	
ΗΚΛ	
ἥκω	to have come, be present, be here
ΗΛ	
ΗΛΘ	
ΗΜ	
ΗΜΘ	
ΗΜΘΝ	
ἠμί	I say
ἡμικύκλιον	
ἡμικύκλιος	
ἡμιόλιος	containing one and a half, half as much again
ἡμίσεια	
ἡμίσεως	
ἥμισυς	half
ΗΜΛ	
ΗΝ	
ΗΝΘ	
ΗΞ	
ΗΟ	
ΗΠ	
ΗΠΒ	
ἤπειρος	terra-firma, the land
ἠπειρωτικός	continental
ΗΡ	
ΗΡΘ	
ΗΣ	
ΗΣΘ	
ἤτοι	now surely, truly, verily
ΗΤΣ	
ΗΥ	
ΗΧ	
ἠώς	the morning red, daybreak, dawn
Θ	
ΘΑ	
ΘΑΓ	
ΘΑΕ	
ΘΑΚ	
ΘΑΛ	
ΘΒ	
ΘΒΚ	
ΘΒΜ	
ΘΓ	
ΘΓΑ	
ΘΓΖ	
ΘΔ	
ΘΕ	
ΘΕΖ	
θέσις	a setting, placing, arranging
θεώρημα	that which is looked at, viewed, a sight, spectacle
ΘΖ	
ΘΖΕ	
ΘΗ	
ΘΗΖ	
ΘΗΚ	
ΘΗΛ	
ΘΗΜ	
ΘΙ	
ΘΚ	
ΘΚΑ	
ΘΚΒ	
ΘΚΔ	
ΘΚΖ	
ΘΚΖΗ	
ΘΚΛ	
ΘΚΛΔ	
ΘΛ	
ΘΛΔ	
ΘΛΚΖ	
ΘΛΚΗ	
ΘΜ	
ΘΝ	
ΘΝΕ	
ΘΞ	
ΘΟ	
ΘΟΕ	
ΘΟΕΠΖ	
ΘΟΕΠΖΡΗΣ	
ΘΠ	
ΘΣ	
ΘΣΕ	
ΘΤ	
ΘΤΧ	
ΘΥ	
ΘΧ	
Ι	
ιγ	
ἴδιος	one's own, pertaining to oneself
ἰδίω	to sweat
ἶδος	violent heat
ἵημι	to set a going, put in motion
ΙΝ	
ἵνα	in that place, there
ἰσάκις	
ἰσογώνιος	
ἰσόπλευρος	
ἰσοπληθής	equal in number or quantity
ἴσος	equal to, the same as
ἰσοσκελής	with equal legs, isosceles
ἰσουψής	
ἰσόω	to make equal
ἵστημι	to make to stand
ΙΨ	
Κ	
ΚΑΒ	
ΚΑΘ	
καθά	according as, just as
καθέτης	
κάθετος	let down
καθίημι	to send down, let fall
καθό	in so far as, according as
καθόλου	on the whole, in general
καί	and
ΚΑΛ	
καλέω	to call, summon
ΚΑΜ	
κἀν	and if, even if, although
κατά	down, downwards, with gen. or acc.
κατά-ἀντάω	
καταγραφεύς	
καταγραφή	
καταγράφω	to scratch away, lacerate
κατακολουθέω	to follow after, obey
καταλείβω	to pour down;
καταλείπω	to leave behind
κατάλληλος	
καταμετρέω	to measure out to
κατασκευάζω	to equip or furnish fully
ΚΒ	
ΚΒΑ	
ΚΒΓ	
ΚΒΜ	
ΚΒΝ	
ΚΒΞΛ	
ΚΒΟΣ	
ΚΓ	
ΚΓΖ	
ΚΔ	
ΚΔΛ	
ΚΕΖ	
ΚΕΗ	
κεῖμαι	to be laid
ΚΕΛ	
κέντρον	any sharp point
κεντρόω	to furnish with a sting:—
κέντρων	one that bears the marks of the
ΚΖ	
ΚΖΒ	
ΚΖΓ	
ΚΖΓΛ	
ΚΖΗ	
ΚΖΛΜ	
ΚΗΓ	
ΚΗΘ	
ΚΗΛ	
ΚΘ	
ΚΘΔ	
ΚΘΕ	
ΚΘΗ	
ΚΘΛ	
ΚΛ	
κλάω	to break, break off
ΚΛΗ	
ΚΛΘ	
κλίνω	to make to bend, slope
κλίσις	a bending, inclination
ΚΛΜ	
ΚΛΜΝ	
ΚΜ	
ΚΜΔ	
ΚΝ	
ΚΝΑ	
ΚΞ	
ΚΞΝ	
ΚΟ	
κόιλος	
κοῖλος	hollow, hollowed
κοινῇ	
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κορυφάς	
κορυφή	the head, top, highest point;
κορυφόω	to bring to a head
ΚΠ	
ΚΡ	
ΚΣ	
ΚΤ	
ΚΥ	
κύβας	
κύβης	
κύβος	dice
κύκλος	a ring, circle, round
κυκλόω	to encircle, surround
κύλινδρος	a roller, cylinder
κυρτεύς	
κυρτός	curved, arched
ΚΦ	
ΚΧ	
κῶνος	the fruit of the
Λ	
ΛΑ	
ΛΑΓ	
ΛΑΜ	
λαμβάνω	to take
ΛΑΝ	
ΛΒ	
ΛΒΤ	
ΛΓ	
ΛΓΔ	
ΛΓΗΘ	
ΛΔ	
ΛΕ	
λέγος	
λέγω	
ΛΕΘ	
λείπω	to leave, quit
ΛΕΚ	
ΛΕΜ	
ΛΖ	
ΛΖΓ	
ΛΗ	
ΛΗΘ	
λῆμμα	anything received, income
λημμάτιον	
λῆψις	a taking hold, seizing, catching, seizure
ΛΘ	
ΛΘΚ	
ΛΚ	
ΛΚΒ	
ΛΚΕ	
ΛΚΘ	
ΛΚΝ	
ΛΚΤ	
ΛΜ	
ΛΜΗ	
ΛΜΝ	
ΛΜΝΞΟ	
ΛΜΞ	
ΛΜΨ	
ΛΝ	
ΛΝΒ	
ΛΞ	
ΛΞΓ	
ΛΞΜ	
ΛΞΡ	
ΛΟ	
λόγος	the word or that by which the inward thought is expressed
λοιπάς	
λοιπός	remaining, the rest
ΛΟΜ	
ΛΠ	
ΛΡ	
ΛΡΜ	
ΛΡΝ	
ΛΤ	
ΛΤΒ	
ΛΤΚ	
ΛΥ	
ΛΦ	
ΛΦΨ	
ΛΨ	
Μ	
μακρός	long
μανθάνω	to learn
ΜΒ	
ΜΒΓ	
ΜΒΝ	
ΜΓ	
ΜΔ	
ΜΔΕ	
ΜΔΖ	
ΜΔΝ	
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μείς	a month
ΜΕΝ	
μέν	on the one hand, on the other hand
μένω	to stay at home, stay where one is, not stir
μέρα	
μέρος	a part, share
μέση	
μέσης	
μέσος	middle, in the middle
μεσόω	to form the middle, be in or at the middle
μετά	in the midst of, among with gen., dat., and acc.
μεταί	
μεταλαμβάνω	to have or get a share of, to partake of
μεταξύ	betwixt, between
μετέωρος	raised from the ground, hanging
μετρέω	to measure in any way
μέτρησις	measuring, measurement
μέτρον	that by which anything is measured
ΜΖ	
ΜΖΑ	
μή	not
ΜΗ	
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέποτε	never
μηδέτερος	neither of the two
ΜΗΘ	
μῆκος	length
μηκύνω	to lengthen, prolong, extend
μήν	now verily, full surely
μής	
μήτε	and not
ΜΘ	
ΜΘΗ	
ΜΘΝ	
ΜΚ	
ΜΛ	
ΜΛΔ	
ΜΛΝ	
ΜΝ	
ΜΝΞ	
ΜΞ	
ΜΞΝ	
ΜΟ	
μονάς	alone, solitary
μοναχός	single, solitary
μοναχῶς	in one way only
μονή	a staying, abiding, tarrying, stay
μόνος	alone, left alone, forsaken solitary
ΜΠ	
ΜΡ	
ΜΡΝ	
ΜΣ	
ΜΣΝ	
ΜΤ	
ΜΦ	
ΜΨ	
ΜΩ	
Ν	
ΝΒ	
ΝΓΛ	
ΝΔ	
ΝΕ	
ΝΖ	
ΝΖΟ	
ΝΗ	
ΝΘ	
ΝΘΕ	
ΝΚ	
ΝΛ	
ΝΛΜ	
ΝΛΞ	
ΝΜ	
ΝΜΖ	
ΝΜΟ	
ΝΞ	
ΝΞΛ	
ΝΞΟ	
ΝΟ	
νοέω	mere sight
ΝΟΖ	
ΝΟΜ	
ΝΠ	
ΝΡ	
ΝΣ	
ΝΤ	
ΝΤΞ	
νῦν	now at this very time
ΝΩ	
Ξ	
ΞΑ	
ΞΒ	
ΞΓ	
ΞΔ	
ΞΕ	
ΞΖ	
ΞΗ	
ΞΗΟΠ	
ΞΘ	
ΞΛ	
ΞΛΜ	
ΞΜ	
ΞΝ	
ΞΟ	
ΞΟΠ	
ΞΠ	
ΞΠΡΟ	
ΞΡ	
ΞΣ	
ΞΤ	
ΞΥ	
ΞΥΔ	
ΞΥΟ	
ΞΩ	
Ο	
ὁ	the, that
̔ο	
ΟΒ	
ΟΔ	
ΟΕ	
ΟΖ	
ὅθεν	from whom
οἶδα	to know
οἷος	such as, what sort or manner of nature, kind
ὀκτάεδρον	
ὀκτάεδρος	
ὀκτώ	
ΟΛ	
ὁλάω	
ὅλοξ	whole, entire, complete
ὅλος	
ΟΜ	
ΟΜΖ	
ΟΜΝ	
ΟΜΝΗ	
ὁμογενής	of the same race or family
ὁμοιοπληθεῖς	
ὅμοιος	like, resembling
ὁμοῖος	
ὁμοιοταγεῖς	
ὁμοιοταγῆ	
ὁμοιότης	likeness, resemblance
ὁμοιόω	to make like
ὁμόλογος	agreeing, of one mind
ὁμοταγής	
ὁμώνυμος	having the same name
ΟΝ	
ὄνομα	by name
ὄντα	existing things, the present
ΟΞ	
ΟΞΠ	
ὀξυγώνιος	
ὀξύς	sharp, keen
ΟΠ	
ΟΠΞ	
ὁποιαιοῦν	
ὁποιοιοῦν	
ὁποῖος	of what sort or quality
ὁποσαοῦν	
ὁποσοιδηποτοῦν	
ὁπόσος	as many as
ὁποσωνοῦν	
ὁπότερος	which of two, whether of the twain
ΟΡ	
ὁράω	To see
ὁρθάς	
ὀρθογώνιον	
ὀρθογώνιος	
ὀρθός	straight
ὀρθόω	to set straight
Ὅρος	
ὅρος	a boundary, landmark
ΟΣ	
ὅς	this, that;
ὁσαδηποτοῦν	
ὁσαιδηποτοῦν	
ὁσάκις	as many times as, as often as
ὁσαπλάσιος	
ὁσαπλασίων	
ὁσοιδηποτοῦν	
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὅστις	any one who, anything which
ὅταν	whenever
ὅτε	when
ὅτι	
